league,date,game,actual,line,postPrediction,edge,overProbability,underProbability,evOver,evUnder,decisionSide,decisionReason,actualSide,correct,profit,draftDelta,draftConfidence,draftSignal,draftSignalReason,topPickEffects
LPL,2026-04-10,JD Gaming vs Anyone s Legend,19,24.5,26.39,1.89,0.5894,0.4106,0.0609,-0.2609,over,EV + edge,under,false,-1,1.69,0.851,over,edge valido,TOP Rumble +2.54 | JUNGLE Skarner +2.48 | MID Azir +2.19 | JUNGLE Xin Zhao +1.26 | TOP Ambessa +1.22
LPL,2026-04-10,Anyone s Legend vs JD Gaming,25,23.5,25.39,1.89,0.5892,0.4108,0.0605,-0.2605,over,EV + edge,over,true,0.8,1.39,0.774,over,edge valido,JUNGLE Jarvan IV +2.26 | SUP Alistar +1.87 | ADC Kaisa +1.66 | SUP Neeko +1.41 | ADC Sivir +1.17
LPL,2026-04-11,Invictus Gaming vs Team WE,33,26.5,27.53,1.03,0.5493,0.4507,-0.0112,-0.1888,,EV baixo,over,,0,1.53,0.83,over,edge valido,ADC Ashe +2.8 | SUP Seraphine +2.32 | JUNGLE Jarvan IV +2.21 | TOP Gnar +1.97 | JUNGLE Pantheon +1.59
LPL,2026-04-11,Invictus Gaming vs Team WE,24,26.5,27.61,1.11,0.5528,0.4472,-0.0049,-0.1951,,EV baixo,under,,0,1.03,0.839,over,edge valido,TOP Sion +2.16 | MID Viktor +1.26 | SUP Lulu +1.21 | ADC Yunara +1.2 | JUNGLE Xin Zhao +1.18
LPL,2026-04-11,JD Gaming vs Top Esports,31,26.5,27.32,0.82,0.5394,0.4606,-0.029,-0.171,,EV baixo,over,,0,1.32,0.842,over,edge valido,TOP Jayce +2.18 | JUNGLE Jarvan IV +2.14 | SUP Neeko +1.35 | JUNGLE Xin Zhao +1.23 | ADC Yunara +1.23
LPL,2026-04-11,JD Gaming vs Top Esports,28,26.5,26.63,0.13,0.5063,0.4937,-0.0886,-0.1114,,EV baixo,over,,0,0.39,0.761,neutral,delta fraco,TOP Gnar +1.75 | JUNGLE Pantheon +1.35 | SUP Karma +1.15 | SUP Bard +0.69 | MID Annie -0.68
LPL,2026-04-12,Oh My God vs LGD Gaming,17,25.5,26.79,1.29,0.562,0.438,0.0117,-0.2117,,EV baixo,under,,0,1.24,0.841,over,edge valido,TOP Rumble +2.3 | JUNGLE Pantheon +1.29 | MID Aurora +1.17 | SUP Lulu +1.07 | ADC Yunara +1.05
LPL,2026-04-12,Oh My God vs LGD Gaming,20,24.5,25.43,0.93,0.5445,0.4555,-0.02,-0.18,,EV baixo,under,,0,0.9,0.762,neutral,delta fraco,TOP Jayce +2.33 | JUNGLE Vi +1.77 | JUNGLE Xin Zhao +1.42 | MID Sylas +1.01 | MID Ahri +1
LPL,2026-04-12,LGD Gaming vs Oh My God,18,23.5,24.84,1.34,0.5644,0.4356,0.016,-0.216,,EV baixo,under,,0,1.76,0.816,over,edge valido,MID Akali +2.8 | MID Azir +2.58 | JUNGLE Jarvan IV +2.53 | TOP Sion +2.51 | TOP Gnar +2.22
LPL,2026-04-12,Weibo Gaming vs Bilibili Gaming,41,23.5,25.85,2.35,0.6111,0.3889,0.1001,-0.3001,over,EV + edge,over,true,0.8,2.25,0.848,over,edge valido,ADC Ashe +2.8 | SUP Seraphine +2.77 | TOP Sion +2.57 | JUNGLE Pantheon +1.92 | JUNGLE Xin Zhao +1.81
LPL,2026-04-12,Bilibili Gaming vs Weibo Gaming,35,25.5,26.58,1.08,0.5516,0.4484,-0.007,-0.193,,EV baixo,over,,0,1.25,0.832,over,edge valido,TOP Rumble +2.25 | JUNGLE Skarner +2 | MID Azir +2 | TOP Ambessa +0.87 | ADC Ezreal +0.72
LPL,2026-04-15,Ultra Prime vs ThunderTalk Gaming,28,25.5,25.85,0.35,0.5167,0.4833,-0.07,-0.13,,EV baixo,over,,0,0.83,0.859,neutral,delta fraco,JUNGLE Jarvan IV +1.62 | JUNGLE Xin Zhao +0.96 | SUP Lulu +0.94 | ADC Yunara +0.91 | MID Ryze +0.87
LPL,2026-04-15,ThunderTalk Gaming vs Ultra Prime,30,25.5,25.7,0.2,0.5095,0.4905,-0.0828,-0.1172,,EV baixo,over,,0,0.65,0.801,neutral,delta fraco,SUP Alistar +1.34 | TOP Gnar +1.27 | JUNGLE Vi +1.09 | ADC Sivir +0.68 | ADC Ezreal +0.53
LPL,2026-04-15,Invictus Gaming vs Weibo Gaming,27,26.5,27.14,0.64,0.5307,0.4693,-0.0448,-0.1552,,EV baixo,over,,0,0.71,0.842,neutral,delta fraco,TOP Sion +1.67 | TOP Gnar +1.19 | JUNGLE Pantheon +1 | SUP Karma +0.83 | MID Cassiopeia -0.78
LPL,2026-04-15,Invictus Gaming vs Weibo Gaming,43,26.5,27.73,1.23,0.5593,0.4407,0.0067,-0.2067,,EV baixo,over,,0,1.27,0.802,over,edge valido,ADC Jhin +2.67 | ADC Ashe +2.67 | SUP Seraphine +2.13 | MID Orianna +1.84 | TOP Jayce +1.53
LPL,2026-04-15,Invictus Gaming vs Weibo Gaming,28,28.5,28.51,0.01,0.5003,0.4997,-0.0994,-0.1006,,EV baixo,under,,0,0.14,0.821,neutral,delta fraco,JUNGLE Skarner +1.61 | TOP Renekton -0.73 | MID Lissandra +0.5 | TOP Zaahen +0.44 | JUNGLE Vi +0.4
LPL,2026-04-16,Team WE vs Anyone s Legend,31,27.5,29.12,1.62,0.5777,0.4223,0.0399,-0.2399,,EV baixo,over,,0,1.12,0.808,over,edge valido,ADC Ashe +2.38 | SUP Seraphine +1.86 | JUNGLE Skarner +1.49 | TOP Rumble +1.27 | TOP Sion +0.99
LPL,2026-04-16,Anyone s Legend vs Team WE,26,28.5,28.87,0.37,0.5178,0.4822,-0.0679,-0.1321,,EV baixo,under,,0,0.18,0.855,neutral,delta fraco,ADC Jhin +2.43 | TOP KSante -1.93 | TOP Jayce +1.49 | MID Azir +0.85 | JUNGLE Naafiri -0.71
LPL,2026-04-16,Top Esports vs Bilibili Gaming,35,29.5,30.2,0.7,0.5337,0.4663,-0.0393,-0.1607,,EV baixo,over,,0,1.01,0.854,over,edge valido,ADC Ashe +2.42 | MID Akali +2.26 | SUP Seraphine +1.9 | JUNGLE Jarvan IV +1.16 | MID Azir +0.92
LPL,2026-04-16,Top Esports vs Bilibili Gaming,36,30.5,30.06,-0.44,0.4785,0.5215,-0.1387,-0.0613,,EV baixo,over,,0,0.01,0.834,neutral,delta fraco,SUP Rakan -1.68 | TOP Jayce +1.23 | JUNGLE Nocturne -0.86 | MID Mel +0.86 | TOP Sion +0.81
LPL,2026-04-17,Oh My God vs ThunderTalk Gaming,17,28.5,28.83,0.33,0.516,0.484,-0.0713,-0.1287,,EV baixo,under,,0,0.03,0.83,neutral,delta fraco,MID Akali +2.09 | SUP Milio -1.44 | JUNGLE Skarner +1.21 | TOP Rumble +0.82 | ADC Lucian -0.82
LPL,2026-04-17,ThunderTalk Gaming vs Oh My God,26,27.5,27.99,0.49,0.5235,0.4765,-0.0577,-0.1423,,EV baixo,under,,0,0.41,0.853,neutral,delta fraco,ADC Ashe +2.42 | SUP Seraphine +1.93 | TOP KSante -1.88 | TOP Jayce +1.53 | JUNGLE Pantheon +0.4
LPL,2026-04-17,ThunderTalk Gaming vs Oh My God,24,27.5,28.16,0.66,0.5322,0.4678,-0.042,-0.158,,EV baixo,under,,0,0.28,0.798,neutral,delta fraco,JUNGLE Lee Sin +1.76 | TOP Yorick -1.57 | MID Viktor +0.78 | TOP Gnar +0.74 | JUNGLE Vi +0.5
LPL,2026-04-17,Ninjas in Pyjamas vs JD Gaming,33,27.5,28.71,1.21,0.5589,0.4411,0.006,-0.206,,EV baixo,over,,0,0.88,0.836,neutral,delta fraco,MID Orianna +2.02 | TOP Jayce +1.63 | JUNGLE Jarvan IV +1.23 | MID Azir +1.01 | SUP Nautilus +0.98
LPL,2026-04-17,Ninjas in Pyjamas vs JD Gaming,28,28.5,28.35,-0.15,0.4925,0.5075,-0.1135,-0.0865,,EV baixo,under,,0,-0.28,0.818,neutral,under bloqueado,SUP Milio -1.8 | JUNGLE Lee Sin +1.36 | ADC Lucian -0.9 | MID Anivia -0.83 | TOP Jax +0.75
LPL,2026-04-18,Invictus Gaming vs Bilibili Gaming,25,29.5,29.16,-0.34,0.4832,0.5168,-0.1302,-0.0698,,EV baixo,under,,0,-0.02,0.862,neutral,under bloqueado,TOP KSante -1.81 | MID Syndra +1.64 | JUNGLE Jarvan IV +1.11 | TOP Renekton -0.73 | JUNGLE Xin Zhao +0.4
LPL,2026-04-18,Invictus Gaming vs Bilibili Gaming,42,28.5,28.79,0.29,0.5141,0.4859,-0.0746,-0.1254,,EV baixo,over,,0,0.24,0.798,neutral,delta fraco,ADC Jhin +2.57 | TOP Jayce +1.71 | TOP Yorick -1.56 | JUNGLE Pantheon +0.57 | MID Lissandra +0.43
LPL,2026-04-18,Invictus Gaming vs Bilibili Gaming,26,29.5,29.81,0.31,0.5154,0.4846,-0.0723,-0.1277,,EV baixo,under,,0,0,0.845,neutral,delta fraco,JUNGLE Naafiri -0.99 | TOP Sion +0.74 | MID Ahri -0.65 | SUP Alistar +0.49 | ADC Varus -0.46
LPL,2026-04-18,Weibo Gaming vs JD Gaming,23,28.5,28.67,0.17,0.5083,0.4917,-0.0851,-0.1149,,EV baixo,under,,0,0.11,0.865,neutral,delta fraco,SUP Milio -1.82 | ADC Lucian -1.04 | TOP Rumble +0.85 | JUNGLE Skarner +0.81 | MID Azir +0.61
LPL,2026-04-18,Weibo Gaming vs JD Gaming,30,28.5,28.09,-0.41,0.48,0.52,-0.1359,-0.0641,,EV baixo,over,,0,0.06,0.844,neutral,delta fraco,JUNGLE Lee Sin +1.23 | TOP Sion +1.07 | TOP Renekton -0.82 | SUP Nami -0.38 | ADC Corki -0.31
LPL,2026-04-18,JD Gaming vs Weibo Gaming,22,27.5,28.05,0.55,0.5272,0.4728,-0.051,-0.149,,EV baixo,under,,0,0.11,0.807,neutral,delta fraco,TOP KSante -1.95 | TOP Jayce +1.85 | SUP Nautilus +0.86 | JUNGLE Zaahen +0.65 | MID Ahri -0.45
LPL,2026-04-19,Invictus Gaming vs Top Esports,31,28.5,29.11,0.61,0.5298,0.4702,-0.0464,-0.1536,,EV baixo,over,,0,0.5,0.857,neutral,delta fraco,TOP KSante -1.85 | JUNGLE Jarvan IV +1.2 | TOP Rumble +1.18 | MID Azir +0.99 | JUNGLE Pantheon +0.75
LPL,2026-04-19,Invictus Gaming vs Top Esports,30,28.5,28.74,0.24,0.512,0.488,-0.0784,-0.1216,,EV baixo,over,,0,0.07,0.869,neutral,delta fraco,JUNGLE Wukong -1.17 | ADC Caitlyn -0.8 | TOP Gnar +0.6 | JUNGLE Xin Zhao +0.44 | SUP Lulu +0.28
LPL,2026-04-19,Bilibili Gaming vs Anyone s Legend,15,28.5,28.49,-0.01,0.4995,0.5005,-0.1009,-0.0991,,EV baixo,under,,0,0.43,0.828,neutral,delta fraco,SUP Seraphine +1.95 | TOP Jayce +1.7 | JUNGLE Jarvan IV +1.05 | MID Twisted Fate -0.85 | JUNGLE Skarner +0.76
LPL,2026-04-19,Anyone s Legend vs Bilibili Gaming,36,26.5,26.6,0.1,0.5049,0.4951,-0.0912,-0.1088,,EV baixo,over,,0,-0.04,0.786,neutral,under bloqueado,SUP Milio -1.57 | JUNGLE Pantheon +1.21 | SUP Rakan -0.78 | ADC Lucian -0.6 | ADC Xayah +0.55
LPL,2026-04-22,Weibo Gaming vs Team WE,25,27.5,27.72,0.22,0.5111,0.4889,-0.0801,-0.1199,,EV baixo,under,,0,-0.13,0.859,neutral,under bloqueado,TOP Yorick -0.91 | MID LeBlanc +0.8 | SUP Rakan -0.73 | JUNGLE Xin Zhao +0.6 | JUNGLE Vi +0.51
LPL,2026-04-22,Weibo Gaming vs Team WE,22,28.5,28.06,-0.44,0.4784,0.5216,-0.1388,-0.0612,,EV baixo,under,,0,-0.07,0.872,neutral,under bloqueado,TOP KSante -1.58 | TOP Sion +1.5 | MID Twisted Fate -1.12 | JUNGLE Pantheon +1.09 | SUP Lulu +0.57
LPL,2026-04-22,Ninjas in Pyjamas vs Anyone s Legend,36,26.5,28.35,1.85,0.5906,0.4094,0.063,-0.263,over,EV + edge,over,true,0.8,1.53,0.864,over,edge valido,ADC Jhin +2.8 | ADC Ashe +2.8 | SUP Seraphine +2.17 | TOP Rumble +1.62 | JUNGLE Jarvan IV +1.36
LPL,2026-04-22,Anyone s Legend vs Ninjas in Pyjamas,23,27.5,28.04,0.54,0.5265,0.4735,-0.0524,-0.1476,,EV baixo,under,,0,0.19,0.836,neutral,delta fraco,MID Orianna +2.19 | TOP Sion +1.27 | SUP Milio -1.25 | JUNGLE Trundle -1.25 | MID Azir +1.08
LPL,2026-04-23,LGD Gaming vs EDward Gaming,20,26.5,27.93,1.43,0.5706,0.4294,0.0271,-0.2271,,EV baixo,under,,0,1.35,0.855,over,edge valido,ADC Ashe +2.8 | SUP Seraphine +2.16 | MID Akali +2.09 | JUNGLE Jarvan IV +1.34 | ADC Caitlyn -1.19
LPL,2026-04-23,LGD Gaming vs EDward Gaming,26,25.5,26.36,0.86,0.5425,0.4575,-0.0235,-0.1765,,EV baixo,over,,0,0.72,0.826,neutral,delta fraco,MID Orianna +2.31 | TOP Jayce +1.85 | JUNGLE Xin Zhao +1.19 | SUP Milio -1.11 | MID Ryze +0.71
LPL,2026-04-23,Ninjas in Pyjamas vs Bilibili Gaming,47,27.5,29.05,1.55,0.5764,0.4236,0.0375,-0.2375,,EV baixo,over,,0,1.58,0.864,over,edge valido,ADC Ashe +2.8 | ADC Jhin +2.8 | SUP Seraphine +2.25 | JUNGLE Jarvan IV +1.5 | JUNGLE Vi +0.97
LPL,2026-04-23,Ninjas in Pyjamas vs Bilibili Gaming,30,28.5,28.6,0.1,0.5049,0.4951,-0.0912,-0.1088,,EV baixo,over,,0,-0.02,0.83,neutral,under bloqueado,SUP Milio -1.6 | MID Akali +1.39 | TOP Jayce +1.12 | ADC Lucian -0.92 | TOP Gragas +0.71
LPL,2026-04-24,Oh My God vs LNG Esports,20,27.5,27.67,0.17,0.5084,0.4916,-0.0849,-0.1151,,EV baixo,under,,0,0.2,0.839,neutral,delta fraco,JUNGLE Lee Sin +1.19 | JUNGLE Jarvan IV +0.93 | TOP Vayne +0.83 | MID Anivia -0.83 | TOP Gnar +0.32
LPL,2026-04-24,LNG Esports vs Oh My God,15,26.5,26.86,0.36,0.5177,0.4823,-0.0681,-0.1319,,EV baixo,under,,0,0.02,0.864,neutral,delta fraco,TOP KSante -1.77 | TOP Rumble +1.38 | MID Lissandra +1.32 | SUP Milio -1.31 | JUNGLE Vi +0.8
LPL,2026-04-24,JD Gaming vs Invictus Gaming,30,26.5,27.46,0.96,0.5467,0.4533,-0.016,-0.184,,EV baixo,over,,0,1.1,0.881,over,edge valido,ADC Ashe +2.8 | SUP Seraphine +2.55 | JUNGLE Jarvan IV +1.64 | TOP Sion +1.61 | JUNGLE Pantheon +1.3
LPL,2026-04-24,JD Gaming vs Invictus Gaming,32,26.5,27.62,1.12,0.5548,0.4452,-0.0014,-0.1986,,EV baixo,over,,0,0.97,0.818,neutral,delta fraco,ADC Jhin +2.8 | TOP Jayce +1.63 | SUP Nautilus +1.44 | SUP Alistar +1.34 | MID Yone +0.65
LPL,2026-04-25,Top Esports vs Ninjas in Pyjamas,33,28.5,28.89,0.39,0.5193,0.4807,-0.0652,-0.1348,,EV baixo,over,,0,0.73,0.86,neutral,delta fraco,ADC Ashe +2.8 | SUP Seraphine +2.23 | SUP Milio -1.63 | TOP Sion +1.29 | MID Annie +0.92
LPL,2026-04-25,Top Esports vs Ninjas in Pyjamas,31,28.5,28.7,0.2,0.5101,0.4899,-0.0819,-0.1181,,EV baixo,over,,0,0,0.87,neutral,under bloqueado,JUNGLE Jarvan IV +1.1 | TOP Anivia -0.45 | JUNGLE Xin Zhao +0.41 | SUP Nami -0.19 | ADC Corki -0.16
LPL,2026-04-25,JD Gaming vs Team WE,28,28.5,29.2,0.7,0.5347,0.4653,-0.0376,-0.1624,,EV baixo,under,,0,1.2,0.867,over,edge valido,ADC Ashe +2.7 | TOP KSante -2.15 | SUP Seraphine +1.96 | JUNGLE Jarvan IV +1 | TOP Rumble +0.99
LPL,2026-04-25,JD Gaming vs Team WE,24,27.5,27.03,-0.47,0.4768,0.5232,-0.1418,-0.0582,,EV baixo,under,,0,-0.46,0.812,neutral,under bloqueado,ADC Kalista -1.76 | SUP Milio -1.63 | SUP Renata Glasc -1.26 | TOP Sion +1.04 | ADC Lucian -0.98
LPL,2026-04-25,Weibo Gaming vs Anyone s Legend,26,26.5,27.38,0.88,0.5433,0.4567,-0.022,-0.178,,EV baixo,under,,0,0.43,0.872,neutral,delta fraco,TOP Rumble +1.16 | MID Azir +0.99 | JUNGLE Skarner +0.35 | SUP Neeko +0.34 | MID Aurora +0.31
LPL,2026-04-25,Anyone s Legend vs Weibo Gaming,25,26.5,28.35,1.85,0.5909,0.4091,0.0636,-0.2636,over,EV + edge,under,false,-1,1.46,0.842,over,edge valido,ADC Ashe +2.8 | ADC Jhin +2.8 | SUP Seraphine +2.18 | MID Mel +1.46 | JUNGLE Jarvan IV +1.25
LPL,2026-04-25,Weibo Gaming vs Anyone s Legend,22,26.5,26.01,-0.49,0.4757,0.5243,-0.1438,-0.0562,,EV baixo,under,,0,-0.34,0.819,neutral,under bloqueado,SUP Milio -1.47 | MID Twisted Fate -1.23 | ADC Lucian -0.77 | JUNGLE Lee Sin +0.71 | MID LeBlanc +0.69
LPL,2026-04-26,Ultra Prime vs LGD Gaming,40,25.5,26.63,1.13,0.5562,0.4438,0.0012,-0.2012,,EV baixo,over,,0,0.8,0.841,neutral,delta fraco,MID Orianna +2.22 | TOP Jayce +1.77 | SUP Nautilus +1.59 | JUNGLE Pantheon +1.28 | ADC Draven -1.04
LPL,2026-04-26,Ultra Prime vs LGD Gaming,17,27.5,27.87,0.37,0.5184,0.4816,-0.0669,-0.1331,,EV baixo,under,,0,0.26,0.867,neutral,delta fraco,ADC Ashe +2.68 | SUP Seraphine +1.96 | SUP Milio -1.81 | MID Syndra +1.53 | ADC Lucian -1.13
LPL,2026-04-26,Bilibili Gaming vs Weibo Gaming,26,27.5,28.98,1.48,0.5728,0.4272,0.0311,-0.2311,,EV baixo,under,,0,1.3,0.86,over,edge valido,ADC Ashe +2.8 | SUP Seraphine +2.12 | MID Mel +1.43 | JUNGLE Jarvan IV +1.27 | MID Annie +0.93
LPL,2026-04-26,Weibo Gaming vs Bilibili Gaming,36,26.5,27.95,1.45,0.5716,0.4284,0.0288,-0.2288,,EV baixo,over,,0,1.71,0.847,over,edge valido,ADC Jhin +2.8 | TOP Varus +2.77 | ADC Miss Fortune +2.68 | SUP Nautilus +1.88 | MID Azir +1.37
LPL,2026-04-28,Invictus Gaming vs Anyone s Legend,15,26.5,26.65,0.15,0.5076,0.4924,-0.0864,-0.1136,,EV baixo,under,,0,-0.02,0.869,neutral,under bloqueado,SUP Milio -2.03 | ADC Lucian -1.29 | TOP Sion +1.11 | JUNGLE Pantheon +1.09 | MID Azir +1.09
LPL,2026-04-28,Anyone s Legend vs Invictus Gaming,30,25.5,27.3,1.8,0.588,0.412,0.0585,-0.2585,over,EV + edge,over,true,0.8,1.67,0.878,over,edge valido,ADC Ashe +2.8 | ADC Jhin +2.8 | SUP Seraphine +2.26 | TOP Rumble +1.69 | JUNGLE Xin Zhao +1
LPL,2026-04-28,Top Esports vs Weibo Gaming,27,27.5,28.27,0.77,0.5381,0.4619,-0.0314,-0.1686,,EV baixo,under,,0,0.67,0.883,neutral,delta fraco,TOP Jayce +2.09 | TOP KSante -1.54 | MID Azir +1.3 | JUNGLE Pantheon +1.29 | JUNGLE Vi +1.21
LPL,2026-04-28,Top Esports vs Weibo Gaming,36,27.5,28.58,1.08,0.5533,0.4467,-0.0041,-0.1959,,EV baixo,over,,0,1.08,0.887,over,edge valido,ADC Ashe +2.8 | SUP Seraphine +2.15 | MID Annie +0.92 | JUNGLE Xin Zhao +0.9 | TOP Gnar +0.7
LPL,2026-04-29,JD Gaming vs Ninjas in Pyjamas,27,27.5,28.68,1.18,0.5582,0.4418,0.0047,-0.2047,,EV baixo,under,,0,1.25,0.877,over,edge valido,ADC Jhin +2.8 | ADC Ashe +2.57 | SUP Seraphine +1.88 | JUNGLE Trundle -1.32 | TOP Rumble +1.22
LPL,2026-04-29,Ninjas in Pyjamas vs JD Gaming,30,26.5,27.42,0.92,0.5457,0.4543,-0.0178,-0.1822,,EV baixo,over,,0,0.46,0.901,neutral,delta fraco,MID Azir +0.92 | JUNGLE Pantheon +0.91 | JUNGLE Jarvan IV +0.79 | TOP Renekton -0.56 | TOP Gnar +0.49
LPL,2026-04-29,Bilibili Gaming vs Team WE,40,27.5,28.65,1.15,0.5573,0.4427,0.0032,-0.2032,,EV baixo,over,,0,0.83,0.879,neutral,delta fraco,ADC Jhin +2.8 | TOP Sion +0.87 | MID Annie +0.77 | JUNGLE Jarvan IV +0.7 | JUNGLE Xin Zhao +0.52
LPL,2026-04-29,Team WE vs Bilibili Gaming,35,28.5,28.88,0.38,0.5191,0.4809,-0.0656,-0.1344,,EV baixo,over,,0,0.11,0.831,neutral,delta fraco,TOP KSante -2.34 | MID Orianna +1.88 | JUNGLE Trundle -1.65 | MID Akali +1.26 | TOP Jayce +1.2
LPL,2026-04-30,ThunderTalk Gaming vs LGD Gaming,24,27.5,27.83,0.33,0.5165,0.4835,-0.0703,-0.1297,,EV baixo,under,,0,0.52,0.905,neutral,delta fraco,ADC Ashe +1.7 | TOP Jayce +1.07 | SUP Seraphine +1.03 | SUP Bard -0.75 | ADC Ezreal -0.7
LPL,2026-04-30,ThunderTalk Gaming vs LGD Gaming,12,27.5,26.05,-1.45,0.4279,0.5721,-0.2298,0.0298,,EV baixo,under,,0,-1.18,0.859,neutral,under bloqueado,SUP Milio -2.7 | TOP KSante -2.19 | ADC Lucian -2.07 | JUNGLE Trundle -1.37 | JUNGLE Naafiri -0.84
LPL,2026-04-30,LGD Gaming vs ThunderTalk Gaming,24,25.5,26.5,1,0.5496,0.4504,-0.0107,-0.1893,,EV baixo,under,,0,0.9,0.848,neutral,delta fraco,SUP Nautilus +1.8 | SUP Rell +1.72 | JUNGLE Jarvan IV +0.99 | MID Ziggs +0.93 | JUNGLE Skarner +0.79
LPL,2026-04-30,EDward Gaming vs Ultra Prime,22,26.5,27.15,0.65,0.532,0.468,-0.0424,-0.1576,,EV baixo,under,,0,0.39,0.886,neutral,delta fraco,ADC Ashe +2.59 | SUP Milio -2.55 | SUP Seraphine +1.92 | ADC Lucian -1.73 | JUNGLE Jarvan IV +1.08
LPL,2026-04-30,EDward Gaming vs Ultra Prime,15,25.5,26.32,0.82,0.5408,0.4592,-0.0266,-0.1734,,EV baixo,under,,0,0.88,0.889,neutral,delta fraco,TOP Sion +1.39 | JUNGLE Pantheon +1.27 | SUP Anivia +1.13 | JUNGLE Xin Zhao +1.09 | MID Ryze +0.78
LPL,2026-04-30,EDward Gaming vs Ultra Prime,32,24.5,26.28,1.78,0.5871,0.4129,0.0567,-0.2567,over,EV + edge,over,true,0.8,1.7,0.862,over,edge valido,ADC Jhin +2.8 | SUP Rell +2.04 | TOP Rumble +1.73 | MID Azir +1.69 | JUNGLE Vi +1.62
LPL,2026-05-01,Anyone s Legend vs Top Esports,30,26.5,28.25,1.75,0.5857,0.4143,0.0543,-0.2543,over,EV + edge,over,true,0.8,1.88,0.896,over,edge valido,ADC Jhin +2.8 | SUP Seraphine +2.2 | TOP Jayce +2.2 | TOP Sion +1.38 | JUNGLE Pantheon +1.28
LPL,2026-05-01,Anyone s Legend vs Top Esports,26,26.5,26.28,-0.22,0.4889,0.5111,-0.1199,-0.0801,,EV baixo,under,,0,0.08,0.852,neutral,delta fraco,SUP Milio -2.4 | ADC Lucian -1.58 | MID Azir +1.35 | JUNGLE Skarner +1.12 | MID Yone +1.03
LPL,2026-05-01,Invictus Gaming vs Weibo Gaming,38,26.5,28.71,2.21,0.6084,0.3916,0.0951,-0.2951,over,EV + edge,over,true,0.8,2.13,0.882,over,edge valido,ADC Jhin +2.8 | ADC Miss Fortune +2.8 | MID Akali +2.15 | SUP Nautilus +2.05 | TOP Rumble +1.45
LPL,2026-05-01,Weibo Gaming vs Invictus Gaming,25,27.5,27.56,0.06,0.5029,0.4971,-0.0948,-0.1052,,EV baixo,under,,0,-0.34,0.852,neutral,under bloqueado,SUP Milio -2.68 | ADC Lucian -1.96 | TOP Jayce +1.69 | ADC Caitlyn -1.54 | MID Azir +0.84
LPL,2026-05-01,Invictus Gaming vs Weibo Gaming,23,27.5,27.09,-0.41,0.4798,0.5202,-0.1363,-0.0637,,EV baixo,under,,0,-0.24,0.871,neutral,under bloqueado,MID Twisted Fate -1.39 | TOP Jax +0.98 | MID Viktor +0.94 | JUNGLE Wukong -0.65 | TOP Renekton -0.53
LPL,2026-05-02,Team WE vs JD Gaming,24,26.5,27.17,0.67,0.5333,0.4667,-0.04,-0.16,,EV baixo,under,,0,0.36,0.883,neutral,delta fraco,SUP Nautilus +2.11 | ADC Caitlyn -1.44 | TOP Sion +1.11 | SUP Karma +0.9 | JUNGLE Xin Zhao +0.83
LPL,2026-05-02,JD Gaming vs Team WE,19,26.5,25.72,-0.78,0.4612,0.5388,-0.1699,-0.0301,,EV baixo,under,,0,-0.45,0.88,neutral,under bloqueado,SUP Milio -2.39 | ADC Lucian -1.6 | JUNGLE Vi +1.49 | TOP KSante -1.38 | JUNGLE Pantheon +1.3
LPL,2026-05-02,JD Gaming vs Team WE,31,25.5,26.85,1.35,0.567,0.433,0.0207,-0.2207,,EV baixo,over,,0,1.8,0.867,over,edge valido,ADC Jhin +2.8 | TOP Varus +2.8 | JUNGLE Jarvan IV +1.61 | MID Azir +1.6 | TOP Naafiri +1.33
LPL,2026-05-02,Weibo Gaming vs Top Esports,27,25.5,27.98,2.48,0.622,0.378,0.1197,-0.3197,over,EV + edge,over,true,0.8,2.06,0.893,over,edge valido,ADC Miss Fortune +2.8 | SUP Nautilus +2.24 | SUP Alistar +1.74 | TOP Rumble +1.71 | JUNGLE Vi +1.45
LPL,2026-05-02,Top Esports vs Weibo Gaming,27,25.5,26.63,1.13,0.5562,0.4438,0.0012,-0.2012,,EV baixo,over,,0,0.84,0.867,neutral,delta fraco,SUP Seraphine +2.2 | MID Azir +1.43 | JUNGLE Jarvan IV +1.42 | ADC Caitlyn -1.37 | JUNGLE Skarner +1.15
LPL,2026-05-02,Invictus Gaming vs Anyone s Legend,31,24.5,25.73,1.23,0.5614,0.4386,0.0105,-0.2105,,EV baixo,over,,0,0.74,0.9,neutral,delta fraco,MID Orianna +2.79 | MID Azir +1.41 | TOP Sion +1.34 | TOP Gnar +0.77 | SUP Bard +0.54
LPL,2026-05-02,Anyone s Legend vs Invictus Gaming,29,25.5,26.87,1.37,0.5687,0.4313,0.0237,-0.2237,,EV baixo,over,,0,0.95,0.865,neutral,delta fraco,ADC Ashe +2.67 | SUP Milio -2.63 | SUP Seraphine +1.95 | TOP Jayce +1.94 | ADC Lucian -1.82
LPL,2026-05-03,LNG Esports vs ThunderTalk Gaming,29,25.5,26.46,0.96,0.5481,0.4519,-0.0134,-0.1866,,EV baixo,over,,0,0.79,0.882,neutral,delta fraco,TOP Jayce +1.85 | JUNGLE Jarvan IV +1.09 | SUP Karma +0.77 | MID Annie +0.76 | TOP Yorick -0.72
