scenarioMove,league,date,game,actual,preLine,marketLine,draftDelta,side,bucket,hitRate,empiricalEv,decision,reason,resultSide,correct,profit
0.5,LCKCL,2026-05-08,HANJIN BRION Challengers vs DN SOOPers Challengers,25,28.5,29,1.82,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LCKCL,2026-05-11,Nongshim Esports Academy vs KRX Challengers,27,29.5,30,0.84,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
0.5,LCKCL,2026-05-11,KRX Challengers vs Nongshim Esports Academy,33,28.5,29,2.31,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-11,Nongshim Esports Academy vs KRX Challengers,25,28.5,28,-0.25,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-11,Gen.G Global Academy vs T1 Esports Academy,30,29.5,30,1.82,over,muito forte,0.63,0.134,over,edge draft valido,push,,0
0.5,LCKCL,2026-05-11,T1 Esports Academy vs Gen.G Global Academy,31,29.5,30,0.81,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-11,DN SOOPers Challengers vs BNK FEARX Youth,20,28.5,29,0.44,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-11,DN SOOPers Challengers vs BNK FEARX Youth,43,27.5,28,1.3,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-12,KT Rolster Challengers vs Hanwha Life Esports Challengers,42,27.5,28,0.73,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,over,,0
0.5,LCKCL,2026-05-12,KT Rolster Challengers vs Hanwha Life Esports Challengers,27,28.5,29,0.73,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LCKCL,2026-05-12,Dplus KIA Challengers vs HANJIN BRION Challengers,15,27.5,27,-0.18,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-12,HANJIN BRION Challengers vs Dplus KIA Challengers,23,26.5,27,1.52,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LCKCL,2026-05-14,KT Rolster Challengers vs HANJIN BRION Challengers,30,27.5,28,1.18,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
0.5,LCKCL,2026-05-14,HANJIN BRION Challengers vs KT Rolster Challengers,23,27.5,28,1.04,over,medio,0.562,0.0116,pass,EV historico baixo,under,,0
0.5,LCKCL,2026-05-14,HANJIN BRION Challengers vs KT Rolster Challengers,26,26.5,27,0.29,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-14,Dplus KIA Challengers vs BNK FEARX Youth,30,27.5,28,1.27,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-14,BNK FEARX Youth vs Dplus KIA Challengers,17,27.5,28,1.62,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LCKCL,2026-05-14,Dplus KIA Challengers vs BNK FEARX Youth,25,26.5,27,1.02,over,medio,0.562,0.0116,pass,EV historico baixo,under,,0
0.5,LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,44,26.5,27,1.85,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,37,28.5,29,1.94,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,39,28.5,28,-0.46,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-15,Gen.G Global Academy vs KRX Challengers,18,28.5,29,0.5,over,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-15,Gen.G Global Academy vs KRX Challengers,23,27.5,28,1.52,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LCKCL,2026-05-15,Nongshim Esports Academy vs Hanwha Life Esports Challengers,25,26.5,27,1.16,over,medio,0.562,0.0116,pass,EV historico baixo,under,,0
0.5,LCKCL,2026-05-15,Nongshim Esports Academy vs Hanwha Life Esports Challengers,29,25.5,26,0.59,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-15,Hanwha Life Esports Challengers vs Nongshim Esports Academy,30,26.5,27,1.86,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-18,Dplus KIA Challengers vs T1 Esports Academy,29,27.5,28,1.7,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-18,T1 Esports Academy vs Dplus KIA Challengers,42,28.5,29,0.36,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-18,DN SOOPers Challengers vs KRX Challengers,21,28.5,28,-0.32,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-18,DN SOOPers Challengers vs KRX Challengers,25,27.5,28,1.61,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LCKCL,2026-05-18,KRX Challengers vs DN SOOPers Challengers,10,27.5,28,0.33,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-18,Gen.G Global Academy vs Hanwha Life Esports Challengers,39,26.5,27,2.24,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-18,Hanwha Life Esports Challengers vs Gen.G Global Academy,67,28.5,29,2.52,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-19,BNK FEARX Youth vs HANJIN BRION Challengers,27,29.5,29,-1.09,under,medio,0.562,0.0116,pass,EV historico baixo,under,,0
0.5,LCKCL,2026-05-19,HANJIN BRION Challengers vs BNK FEARX Youth,43,28.5,29,0.47,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-19,KT Rolster Challengers vs Nongshim Esports Academy,37,30.5,30,-1.77,under,muito forte,0.63,0.134,under,edge draft valido,over,false,-1
0.5,LCKCL,2026-05-19,Nongshim Esports Academy vs KT Rolster Challengers,38,30.5,30,-0.35,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-19,KT Rolster Challengers vs Nongshim Esports Academy,30,32.5,32,-0.39,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-21,Dplus KIA Challengers vs KRX Challengers,21,29.5,29,-0.76,under,bom,0.584,0.0512,under,edge draft valido,under,true,0.8
0.5,LCKCL,2026-05-21,Dplus KIA Challengers vs KRX Challengers,24,28.5,28,-0.56,under,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-21,DN SOOPers Challengers vs Hanwha Life Esports Challengers,26,30.5,30,-1.02,under,medio,0.562,0.0116,pass,EV historico baixo,under,,0
0.5,LCKCL,2026-05-21,DN SOOPers Challengers vs Hanwha Life Esports Challengers,19,29.5,30,0.72,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LCKCL,2026-05-21,Gen.G Global Academy vs Nongshim Esports Academy,24,30.5,31,0.31,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-21,Nongshim Esports Academy vs Gen.G Global Academy,54,29.5,30,0.99,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LCKCL,2026-05-22,BNK FEARX Youth vs KT Rolster Challengers,37,31.5,31,-0.26,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-22,KT Rolster Challengers vs BNK FEARX Youth,51,31.5,31,-0.41,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-22,BNK FEARX Youth vs KT Rolster Challengers,38,35.5,35,-0.17,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-22,HANJIN BRION Challengers vs T1 Esports Academy,31,33.5,33,-0.6,under,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-22,HANJIN BRION Challengers vs T1 Esports Academy,46,32.5,32,-0.66,under,leve,0.489,-0.1198,pass,linha ja moveu 0.5,over,,0
0.5,LCKCL,2026-05-25,Hanwha Life Esports Challengers vs Dplus KIA Challengers,24,31.5,31,-1.25,under,forte,0.611,0.0998,under,edge draft valido,under,true,0.8
0.5,LCKCL,2026-05-25,Dplus KIA Challengers vs Hanwha Life Esports Challengers,43,29.5,29,-0.02,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LCKCL,2026-05-25,T1 Esports Academy vs BNK FEARX Youth,34,33.5,33,-1.36,under,forte,0.611,0.0998,under,edge draft valido,over,false,-1
0.5,LCKCL,2026-05-25,BNK FEARX Youth vs T1 Esports Academy,28,33.5,33,-0.98,under,bom,0.584,0.0512,under,edge draft valido,under,true,0.8
0.5,LCKCL,2026-05-25,T1 Esports Academy vs BNK FEARX Youth,25,32.5,32,-0.5,under,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-25,HANJIN BRION Challengers vs KRX Challengers,17,29.5,30,0.3,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-25,HANJIN BRION Challengers vs KRX Challengers,26,28.5,28,-0.44,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-26,KT Rolster Challengers vs Gen.G Global Academy,25,32.5,33,0.13,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LCKCL,2026-05-26,KT Rolster Challengers vs Gen.G Global Academy,48,31.5,32,0.73,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,over,,0
0.5,LPL,2026-02-06,Bilibili Gaming vs Anyone s Legend,24,30.5,30,-0.14,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-06,Anyone s Legend vs Bilibili Gaming,30,29.5,30,0.15,over,sem faixa,,,pass,delta draft baixo,push,,0
0.5,LPL,2026-02-07,Team WE vs Ninjas in Pyjamas,35,29.5,29,-0.39,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-07,Team WE vs Ninjas in Pyjamas,28,29.5,30,0.16,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-09,Team WE vs Top Esports,55,29.5,29,-0.1,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-09,Team WE vs Top Esports,36,34.5,34,-0.32,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-09,Team WE vs Top Esports,38,33.5,33,-0.06,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-09,Team WE vs Top Esports,29,33.5,33,-0.82,under,bom,0.584,0.0512,under,edge draft valido,under,true,0.8
0.5,LPL,2026-02-09,Team WE vs Top Esports,39,32.5,33,0.07,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-09,Ninjas in Pyjamas vs Invictus Gaming,31,32.5,33,0.1,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-09,Invictus Gaming vs Ninjas in Pyjamas,15,32.5,32,-0.29,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-09,Invictus Gaming vs Ninjas in Pyjamas,25,31.5,31,-0.42,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-09,Invictus Gaming vs Ninjas in Pyjamas,18,31.5,32,0.17,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-10,ThunderTalk Gaming vs LNG Esports,16,29.5,30,0.72,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-02-10,ThunderTalk Gaming vs LNG Esports,49,27.5,28,0.22,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-10,LNG Esports vs ThunderTalk Gaming,27,29.5,29,-0.28,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-10,Oh My God vs EDward Gaming,29,29.5,30,0.45,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-10,Oh My God vs EDward Gaming,39,29.5,30,0.58,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-10,Oh My God vs EDward Gaming,25,30.5,30,-0.2,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-10,EDward Gaming vs Oh My God,36,30.5,30,-0.33,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-11,Oh My God vs Invictus Gaming,33,29.5,30,0.24,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-11,Invictus Gaming vs Oh My God,18,29.5,30,0.14,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-11,Invictus Gaming vs Oh My God,40,27.5,28,0.77,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LPL,2026-02-11,LNG Esports vs Team WE,38,29.5,29,-0.26,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-11,Team WE vs LNG Esports,41,29.5,30,0.52,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-11,Team WE vs LNG Esports,38,31.5,32,0.08,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-11,LNG Esports vs Team WE,50,33.5,34,0.51,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-24,Top Esports vs JD Gaming,33,33.5,34,0.16,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-24,Top Esports vs JD Gaming,22,34.5,34,-0.06,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-24,JD Gaming vs Top Esports,32,33.5,33,-0.13,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-24,JD Gaming vs Top Esports,35,32.5,33,0.14,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-24,JD Gaming vs Top Esports,31,33.5,34,0.81,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
0.5,LPL,2026-02-24,Team WE vs Anyone s Legend,32,34.5,35,0.1,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-24,Anyone s Legend vs Team WE,21,34.5,34,-0.48,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-24,Anyone s Legend vs Team WE,33,33.5,34,0.62,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-02-25,Invictus Gaming vs Weibo Gaming,56,32.5,33,0.82,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LPL,2026-02-25,Weibo Gaming vs Invictus Gaming,32,35.5,35,-0.87,under,bom,0.584,0.0512,under,edge draft valido,under,true,0.8
0.5,LPL,2026-02-25,Weibo Gaming vs Invictus Gaming,25,35.5,35,-0.17,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-25,Bilibili Gaming vs Ninjas in Pyjamas,26,32.5,33,0.91,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
0.5,LPL,2026-02-25,Bilibili Gaming vs Ninjas in Pyjamas,36,31.5,31,0,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-02-25,Bilibili Gaming vs Ninjas in Pyjamas,42,31.5,31,-0.75,under,bom,0.584,0.0512,under,edge draft valido,over,false,-1
0.5,LPL,2026-02-26,Anyone s Legend vs JD Gaming,17,31.5,32,0.29,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-26,Anyone s Legend vs JD Gaming,30,29.5,30,0.51,over,fraco,0.47,-0.154,pass,delta draft baixo,push,,0
0.5,LPL,2026-02-26,JD Gaming vs Anyone s Legend,16,29.5,30,0.23,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-26,JD Gaming vs Anyone s Legend,27,28.5,29,0.73,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-02-26,Anyone s Legend vs JD Gaming,18,28.5,29,0.33,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-27,Bilibili Gaming vs Weibo Gaming,32,30.5,31,1.25,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
0.5,LPL,2026-02-27,Bilibili Gaming vs Weibo Gaming,34,30.5,31,0.82,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LPL,2026-02-27,Bilibili Gaming vs Weibo Gaming,23,30.5,31,0.56,over,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
0.5,LPL,2026-02-28,Team WE vs Top Esports,32,30.5,31,1.43,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
0.5,LPL,2026-02-28,Team WE vs Top Esports,35,30.5,31,1.09,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
0.5,LPL,2026-02-28,Team WE vs Top Esports,36,29.5,30,0.28,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-03-01,Invictus Gaming vs Ninjas in Pyjamas,25,28.5,29,0.95,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
0.5,LPL,2026-03-01,Invictus Gaming vs Ninjas in Pyjamas,32,28.5,29,0.53,over,fraco,0.47,-0.154,pass,delta draft baixo,over,,0
0.5,LPL,2026-03-01,Invictus Gaming vs Ninjas in Pyjamas,34,29.5,30,0.83,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LPL,2026-03-01,Invictus Gaming vs Ninjas in Pyjamas,27,29.5,30,0.32,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-03-02,Weibo Gaming vs Top Esports,34,29.5,30,0.78,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LPL,2026-03-02,Weibo Gaming vs Top Esports,32,30.5,30,-0.14,under,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-03-02,Weibo Gaming vs Top Esports,26,30.5,31,0.67,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-03-02,Weibo Gaming vs Top Esports,37,30.5,31,0.77,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LPL,2026-03-02,Weibo Gaming vs Top Esports,37,31.5,32,0.08,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-03-03,Invictus Gaming vs Anyone s Legend,30,30.5,30,-0.29,under,sem faixa,,,pass,delta draft baixo,push,,0
0.5,LPL,2026-03-03,Anyone s Legend vs Invictus Gaming,31,29.5,30,0.67,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,over,,0
0.5,LPL,2026-03-03,Invictus Gaming vs Anyone s Legend,13,30.5,30,-0.11,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-03-03,Anyone s Legend vs Invictus Gaming,20,28.5,29,0.65,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-03-04,JD Gaming vs Bilibili Gaming,24,28.5,29,1.18,over,medio,0.562,0.0116,pass,EV historico baixo,under,,0
0.5,LPL,2026-03-04,JD Gaming vs Bilibili Gaming,28,27.5,28,1.65,over,muito forte,0.63,0.134,over,edge draft valido,push,,0
0.5,LPL,2026-03-04,Bilibili Gaming vs JD Gaming,32,27.5,28,0.65,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,over,,0
0.5,LPL,2026-03-04,JD Gaming vs Bilibili Gaming,21,27.5,28,0.5,over,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
0.5,LPL,2026-03-04,Bilibili Gaming vs JD Gaming,18,27.5,28,0.57,over,fraco,0.47,-0.154,pass,delta draft baixo,under,,0
0.5,LPL,2026-03-05,Anyone s Legend vs Weibo Gaming,32,27.5,28,2.56,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LPL,2026-03-05,Weibo Gaming vs Anyone s Legend,32,27.5,28,0.88,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LPL,2026-03-05,Weibo Gaming vs Anyone s Legend,21,27.5,28,0.61,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-03-05,Anyone s Legend vs Weibo Gaming,24,27.5,28,0.7,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-03-07,JD Gaming vs Weibo Gaming,17,26.5,27,2.08,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LPL,2026-03-07,JD Gaming vs Weibo Gaming,20,24.5,25,1.42,over,forte,0.611,0.0998,over,edge draft valido,under,false,-1
0.5,LPL,2026-03-07,JD Gaming vs Weibo Gaming,27,23.5,24,1.89,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LPL,2026-03-08,Bilibili Gaming vs JD Gaming,29,22.5,23,2.16,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LPL,2026-03-08,Bilibili Gaming vs JD Gaming,37,23.5,24,1.84,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LPL,2026-03-08,Bilibili Gaming vs JD Gaming,21,25.5,26,1.48,over,forte,0.611,0.0998,over,edge draft valido,under,false,-1
0.5,LPL,2026-03-08,JD Gaming vs Bilibili Gaming,23,25.5,26,0.02,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-04-04,Invictus Gaming vs Top Esports,26,27.5,28,1.64,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-04,Invictus Gaming vs Top Esports,27,26.5,27,0.81,over,bom,0.584,0.0512,over,edge draft valido,push,,0
0.5,LPL,2026-04-04,Anyone s Legend vs Weibo Gaming,22,25.5,26,1.56,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-04,Anyone s Legend vs Weibo Gaming,24,24.5,25,0.39,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-04-04,Team WE vs Ninjas in Pyjamas,21,26.5,27,1.46,over,forte,0.611,0.0998,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-04,Ninjas in Pyjamas vs Team WE,28,25.5,26,1.47,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
0.5,LPL,2026-04-05,JD Gaming vs Bilibili Gaming,26,23.5,24,1.64,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LPL,2026-04-05,Bilibili Gaming vs JD Gaming,21,24.5,25,0.31,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-04-05,JD Gaming vs Bilibili Gaming,39,23.5,24,0.68,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,over,,0
0.5,LPL,2026-04-05,Top Esports vs Anyone s Legend,32,25.5,26,1.56,over,muito forte,0.63,0.134,over,edge draft valido,over,true,0.8
0.5,LPL,2026-04-05,Top Esports vs Anyone s Legend,26,26.5,27,0.76,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-08,Invictus Gaming vs Ninjas in Pyjamas,24,25.5,26,1.84,over,muito forte,0.63,0.134,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-08,Ninjas in Pyjamas vs Invictus Gaming,14,24.5,25,1.36,over,forte,0.611,0.0998,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-08,Invictus Gaming vs Ninjas in Pyjamas,35,23.5,24,1.42,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
0.5,LPL,2026-04-08,Top Esports vs Team WE,45,26.5,27,1.18,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
0.5,LPL,2026-04-08,Top Esports vs Team WE,22,28.5,29,0.74,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-04-09,Weibo Gaming vs Ninjas in Pyjamas,39,25.5,26,0.29,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-04-09,Weibo Gaming vs Ninjas in Pyjamas,28,26.5,27,1.12,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
0.5,LPL,2026-04-09,Ninjas in Pyjamas vs Weibo Gaming,22,26.5,26,-0.35,under,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-04-09,Team WE vs Bilibili Gaming,34,27.5,28,0.79,over,bom,0.584,0.0512,over,edge draft valido,over,true,0.8
0.5,LPL,2026-04-09,Bilibili Gaming vs Team WE,30,28.5,29,0.37,over,sem faixa,,,pass,delta draft baixo,over,,0
0.5,LPL,2026-04-10,LNG Esports vs EDward Gaming,16,28.5,29,0.83,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-10,LNG Esports vs EDward Gaming,24,27.5,28,0.68,over,leve,0.489,-0.1198,pass,linha ja moveu 0.5,under,,0
0.5,LPL,2026-04-10,EDward Gaming vs LNG Esports,20,27.5,28,0.43,over,sem faixa,,,pass,delta draft baixo,under,,0
0.5,LPL,2026-04-10,JD Gaming vs Anyone s Legend,19,25.5,26,1.28,over,forte,0.611,0.0998,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-10,Anyone s Legend vs JD Gaming,25,24.5,25,1.68,over,muito forte,0.63,0.134,over,edge draft valido,push,,0
0.5,LPL,2026-04-11,Invictus Gaming vs Team WE,33,26.5,27,1.45,over,forte,0.611,0.0998,over,edge draft valido,over,true,0.8
0.5,LPL,2026-04-11,Invictus Gaming vs Team WE,24,26.5,27,0.82,over,bom,0.584,0.0512,over,edge draft valido,under,false,-1
0.5,LPL,2026-04-11,JD Gaming vs Top Esports,31,26.5,27,1.16,over,medio,0.562,0.0116,pass,EV historico baixo,over,,0
0.5,LPL,2026-04-11,JD Gaming vs Top Esports,28,26.5,27,0.19,over,sem faixa,,,pass,delta draft baixo,over,,0
