league,date,game,actual,prePrediction,preLine,postPrediction,postLine,delta,changedLine,lean,actualSideVsPreLine,correct,draftConfidence,lineAdjustment,signalThreshold,signalReason,topPickEffects
CBLOL,2026-05-25,Los Grandes vs LOUD,34,25.05,25.5,25.86,26.5,0.81,true,neutral,over,,0.704,0.45,99,over bloqueado,MID Taliyah +2.49 | JUNGLE Vi +1.56 | SUP Seraphine +1.29 | ADC Ashe +1.16 | MID Viktor +0.88
LEC,2026-04-20,SK Gaming vs Karmine Corp,23,28.59,28.5,28.5,28.5,-0.08,false,neutral,under,,0.874,-0.23,99,under bloqueado,TOP Rumble +1.17 | ADC Caitlyn -1.12 | JUNGLE Skarner +0.93 | ADC Ashe -0.52 | SUP Seraphine -0.52
LEC,2026-04-20,SK Gaming vs Karmine Corp,42,27.56,27.5,27.86,27.5,0.3,false,over,over,true,0.821,-0.23,0,edge valido,JUNGLE Jarvan IV +1.37 | ADC Corki +1.23 | ADC Yunara +0.97 | SUP Nami -0.92 | TOP Gnar -0.66
LEC,2026-04-24,Shifters vs Fnatic,22,28.19,27.5,27.52,27.5,-0.67,false,neutral,under,,0.842,-0.45,99,under bloqueado,SUP Karma -1.93 | ADC Caitlyn -1.62 | SUP Nami -1.21 | TOP Jayce +1.08 | JUNGLE Jarvan IV +0.97
LEC,2026-04-24,Shifters vs Fnatic,34,27.86,27.5,27.97,27.5,0.11,false,over,over,true,0.843,-0.45,0,edge valido,MID Anivia +1.68 | SUP Neeko +1.34 | TOP Ornn -1.05 | ADC Kalista -1.02 | SUP Renata Glasc -0.95
LEC,2026-04-24,Natus Vincere vs Karmine Corp,36,28.89,28.5,28.31,27.5,-0.58,true,neutral,over,,0.87,-0.45,99,under bloqueado,SUP Karma -2.06 | ADC Ashe -1.09 | SUP Seraphine -1.09 | MID Annie +1.02 | JUNGLE Nocturne +0.79
LEC,2026-04-24,Natus Vincere vs Karmine Corp,23,29.61,28.5,28.95,28.5,-0.66,false,neutral,under,,0.873,-0.9,99,under bloqueado,SUP Nami -1.66 | TOP Ambessa -1.26 | SUP Lulu -1.2 | JUNGLE Xin Zhao -0.93 | TOP Varus -0.68
LEC,2026-04-25,Natus Vincere vs Fnatic,21,28.68,28.5,27.65,26.5,-1.03,true,neutral,under,,0.866,-0.68,99,under bloqueado,SUP Karma -1.89 | MID Viktor -1.02 | MID Aurora -0.93 | ADC Ashe -0.93 | SUP Seraphine -0.93
LEC,2026-04-25,Natus Vincere vs Fnatic,20,28.06,27.5,27.46,26.5,-0.59,true,neutral,under,,0.856,-0.68,99,under bloqueado,ADC Caitlyn -1.62 | SUP Nami -1.23 | MID Syndra -0.92 | TOP Ambessa -0.89 | ADC Corki +0.83
LEC,2026-04-25,Natus Vincere vs Fnatic,21,26.6,26.5,28.08,27.5,1.48,true,over,under,false,0.86,-0.23,0,edge valido,ADC Xayah +2.77 | SUP Rakan +1.99 | JUNGLE Wukong +1.91 | SUP Neeko +1.66 | MID Yone -1.3
LEC,2026-04-25,Karmine Corp vs Shifters,25,26.63,26.5,26.46,26.5,-0.16,false,neutral,under,,0.867,0.23,99,under bloqueado,JUNGLE Ambessa +2.15 | ADC Caitlyn -1.31 | SUP Karma -1.28 | TOP Akali -0.67 | TOP Gnar -0.43
LEC,2026-04-25,Shifters vs Karmine Corp,38,26.36,26.5,26.67,26.5,0.31,false,over,over,true,0.794,0.23,0,edge valido,MID Anivia +2.21 | JUNGLE Wukong +2.03 | ADC Lucian -1.54 | SUP Milio -1.49 | TOP Aurora +1.4
LEC,2026-04-25,Karmine Corp vs Shifters,44,27.9,27.5,28.18,27.5,0.28,false,over,over,true,0.787,-0.23,0,edge valido,JUNGLE Sejuani -1.63 | MID Annie +1.55 | SUP Neeko +1.32 | JUNGLE Nocturne +1.28 | ADC Sivir +0.81
LEC,2026-04-26,Natus Vincere vs Shifters,38,30.07,28.5,29.01,27.5,-1.06,true,neutral,over,,0.858,-1.13,99,under bloqueado,SUP Karma -2.35 | MID Viktor -1.37 | TOP Aurora +1.34 | ADC Ashe -1.31 | SUP Seraphine -1.31
LEC,2026-04-26,Natus Vincere vs Shifters,26,31.42,29.5,30.59,29.5,-0.83,false,neutral,under,,0.836,-1.57,99,under bloqueado,SUP Nami -2.09 | ADC Lucian -1.71 | MID Anivia +1.47 | TOP KSante -1.41 | SUP Milio -1.37
LEC,2026-04-26,Natus Vincere vs Shifters,33,31.11,29.5,30.24,28.5,-0.87,true,neutral,over,,0.86,-1.57,99,under bloqueado,ADC Caitlyn -2.5 | ADC Jhin -1.89 | JUNGLE Qiyana -1.19 | SUP Bard -1.15 | MID Azir -1.11
LEC,2026-04-26,Karmine Corp vs Fnatic,27,30.7,29.5,30.09,28.5,-0.6,true,neutral,under,,0.883,-1.35,99,under bloqueado,MID Annie +1.64 | JUNGLE Xin Zhao -1.37 | TOP Ornn -1.37 | ADC Ezreal -1.28 | SUP Bard -1.23
LEC,2026-04-26,Karmine Corp vs Fnatic,36,30.86,29.5,30.3,28.5,-0.56,true,neutral,over,,0.845,-1.57,99,under bloqueado,MID Akali +2.41 | SUP Nami -2.03 | ADC Lucian -1.73 | SUP Milio -1.44 | TOP Sion -1.16
LEC,2026-04-26,Fnatic vs Karmine Corp,25,31.01,29.5,29.45,27.5,-1.56,true,neutral,under,,0.846,-1.57,99,under bloqueado,SUP Karma -2.61 | TOP Ambessa -2.1 | ADC Jhin -2.05 | MID Aurora -1.86 | SUP Lulu -1.54
LEC,2026-05-02,Team Heretics vs Fnatic,23,29.1,27.5,27.85,26.5,-1.25,true,neutral,under,,0.889,-1.57,99,under bloqueado,ADC Caitlyn -2.46 | TOP Ambessa -1.96 | MID Aurora -1.74 | SUP Seraphine -1.38 | ADC Ezreal -1.28
LEC,2026-05-02,Fnatic vs Team Heretics,20,28.01,26.5,27.11,25.5,-0.9,true,neutral,under,,0.845,-1.13,99,under bloqueado,SUP Nami -1.72 | TOP Gnar -1.67 | MID Viktor -1.23 | ADC Lucian -1.19 | SUP Lulu -1.18
LEC,2026-05-02,SK Gaming vs Team Vitality,36,28.69,28.5,28.05,27.5,-0.64,true,neutral,over,,0.854,-0.68,99,under bloqueado,ADC Caitlyn -1.99 | ADC Jhin -1.4 | SUP Bard -0.68 | MID Azir -0.52 | JUNGLE Jarvan IV +0.43
LEC,2026-05-02,SK Gaming vs Team Vitality,27,30.21,29.5,29.44,28.5,-0.77,true,neutral,under,,0.861,-1.13,99,under bloqueado,SUP Nami -1.79 | TOP Gnar -1.76 | TOP Anivia +1.21 | JUNGLE Xin Zhao -1.19 | ADC Ezreal -1.07
LEC,2026-05-02,Team Vitality vs SK Gaming,21,30.42,29.5,29.98,28.5,-0.44,true,neutral,under,,0.702,-1.13,99,under bloqueado,MID Syndra -1.59 | ADC Lucian -1.37 | SUP Lulu -1.2 | JUNGLE Wukong +1 | SUP Milio -0.82
LEC,2026-05-03,Team Heretics vs Shifters,39,28.91,27.5,28.97,27.5,0.06,false,over,over,true,0.826,-1.13,0,edge valido,MID Anivia +1.72 | JUNGLE Nocturne +1.44 | MID Aurora -1.19 | SUP Seraphine -0.89 | ADC Ashe -0.83
LEC,2026-05-03,Team Heretics vs Shifters,28,31.15,29.5,30.84,28.5,-0.31,true,neutral,under,,0.86,-2.02,99,under bloqueado,TOP Ambessa -1.84 | TOP Gnar -1.82 | MID Annie +1.55 | ADC Ezreal -1.12 | SUP Bard -0.96
LEC,2026-05-03,Natus Vincere vs G2 Esports,25,31.04,29.5,29.77,27.5,-1.26,true,neutral,under,,0.886,-2.02,99,under bloqueado,SUP Karma -2.25 | ADC Caitlyn -2.09 | SUP Nami -1.81 | MID Annie +1.47 | JUNGLE Xin Zhao -1.23
LEC,2026-05-03,G2 Esports vs Natus Vincere,41,29.9,28.5,29.1,27.5,-0.79,true,neutral,over,,0.861,-1.8,99,under bloqueado,TOP Ambessa -1.66 | ADC Lucian -1.65 | SUP Lulu -1.29 | MID Viktor -1.27 | SUP Milio -1.15
LEC,2026-05-04,Team Vitality vs Fnatic,35,29.68,28.5,28.46,26.5,-1.22,true,neutral,over,,0.873,-1.57,99,under bloqueado,SUP Braum -2.42 | JUNGLE Xin Zhao -1.68 | TOP Ornn -1.55 | ADC Ezreal -1.52 | JUNGLE Vi -1.44
LEC,2026-05-04,Fnatic vs Team Vitality,33,30.04,28.5,28.06,26.5,-1.98,true,neutral,over,,0.855,-1.57,99,under bloqueado,ADC Caitlyn -2.67 | MID Syndra -2.27 | ADC Jhin -2.07 | MID Aurora -1.85 | TOP KSante -1.76
LEC,2026-05-04,Team Vitality vs Fnatic,25,31.01,29.5,29.58,27.5,-1.43,true,neutral,under,,0.825,-1.8,99,under bloqueado,TOP Gnar -2.47 | SUP Lulu -1.9 | JUNGLE Naafiri -1.65 | ADC Lucian -1.63 | MID Taliyah -1.31
LEC,2026-05-04,Movistar KOI vs Shifters,27,30.92,29.5,29.83,28.5,-1.09,true,neutral,under,,0.835,-1.8,99,under bloqueado,ADC Lucian -1.58 | MID Azir -1.46 | MID Taliyah -1.17 | JUNGLE Pantheon -0.99 | SUP Renata Glasc -0.98
LEC,2026-05-04,Movistar KOI vs Shifters,27,30.69,29.5,28.93,27.5,-1.76,true,neutral,under,,0.852,-1.57,99,under bloqueado,SUP Karma -2.65 | TOP Gnar -2.2 | JUNGLE Dr. Mundo -2 | JUNGLE Xin Zhao -1.64 | ADC Ezreal -1.46
LEC,2026-05-04,Movistar KOI vs Shifters,48,29.92,28.5,29.86,28.5,-0.05,false,neutral,over,,0.819,-1.35,99,under bloqueado,MID Anivia +1.53 | TOP Varus -1.33 | JUNGLE Vi -1.26 | SUP Bard -1.2 | JUNGLE Nocturne +1.13
LEC,2026-05-08,G2 Esports vs Karmine Corp,16,32.37,29.5,29.79,27.5,-2.58,true,neutral,under,,0.875,-2.48,99,under bloqueado,SUP Nami -2.8 | SUP Karma -2.8 | ADC Jhin -2.32 | ADC Ezreal -2.16 | MID Azir -2.09
LEC,2026-05-08,G2 Esports vs Karmine Corp,35,30.75,28.5,29.36,27.5,-1.39,true,neutral,over,,0.86,-2.02,99,under bloqueado,ADC Caitlyn -2.45 | JUNGLE Olaf -2.32 | TOP Gnar -2.25 | JUNGLE Xin Zhao -1.7 | TOP Aurora +1.42
LEC,2026-05-08,Movistar KOI vs GIANTX,31,31.33,28.5,30.46,27.5,-0.87,true,neutral,over,,0.878,-2.48,99,under bloqueado,SUP Karma -2.8 | ADC Caitlyn -2.46 | MID Akali +2.23 | ADC Ezreal -1.92 | TOP Sion -1.75
LEC,2026-05-08,Movistar KOI vs GIANTX,39,31.19,28.5,30.04,27.5,-1.15,true,neutral,over,,0.811,-2.25,99,under bloqueado,TOP Shen -2.09 | MID Azir -1.86 | MID Anivia +1.79 | ADC Lucian -1.74 | JUNGLE Skarner -1.4
LEC,2026-05-09,GIANTX vs G2 Esports,16,32.37,30.5,29.87,27.5,-2.51,true,neutral,under,,0.873,-2.25,99,under bloqueado,SUP Nami -2.8 | MID Yone -2.69 | SUP Lulu -2.38 | ADC Ezreal -2.32 | MID Aurora -2.19
LEC,2026-05-09,G2 Esports vs GIANTX,22,31.13,28.5,30.77,28.5,-0.35,false,neutral,under,,0.855,-2.25,99,under bloqueado,TOP Gnar -2.16 | MID Galio -2.15 | MID LeBlanc -1.88 | ADC Xayah +1.63 | SUP Bard -0.99
LEC,2026-05-09,Karmine Corp vs Movistar KOI,46,31.21,29.5,30.18,28.5,-1.03,true,neutral,over,,0.874,-1.35,99,under bloqueado,ADC Caitlyn -1.94 | MID Azir -1.18 | JUNGLE Pantheon -1.07 | JUNGLE Skarner -0.97 | ADC Ashe -0.96
LEC,2026-05-09,Karmine Corp vs Movistar KOI,26,33.78,32.5,33.31,31.5,-0.47,true,neutral,under,,0.886,-1.35,99,under bloqueado,SUP Nami -2.8 | MID Akali +2.04 | MID Orianna -1.72 | JUNGLE Vi -1.57 | TOP Rumble -0.97
LEC,2026-05-09,Movistar KOI vs Karmine Corp,33,33.32,31.5,32.09,29.5,-1.24,true,neutral,over,,0.837,-2.25,99,under bloqueado,SUP Karma -2.8 | TOP Gnar -2.46 | SUP Lulu -2.19 | ADC Ezreal -2.06 | MID Annie +0.83
LEC,2026-05-10,GIANTX vs Karmine Corp,19,31.8,29.5,31.85,29.5,0.05,false,over,under,false,0.854,-2.02,0,edge valido,SUP Lulu -2.23 | MID Anivia +2.01 | JUNGLE Pantheon -1.5 | ADC Zeri +1.42 | TOP Aurora +1.39
LEC,2026-05-10,Karmine Corp vs GIANTX,40,29.81,28.5,28.18,26.5,-1.64,true,neutral,over,,0.885,-1.57,99,under bloqueado,SUP Karma -2.68 | TOP Gnar -2.01 | ADC Caitlyn -1.74 | ADC Ezreal -1.62 | MID Azir -1.19
LEC,2026-05-10,Karmine Corp vs GIANTX,32,31.23,29.5,29.94,28.5,-1.29,true,neutral,over,,0.84,-1.57,99,under bloqueado,SUP Nami -2.8 | JUNGLE Xin Zhao -2.05 | JUNGLE Naafiri -1.81 | TOP Jax -1.51 | ADC Lucian -1.4
LEC,2026-05-10,G2 Esports vs Movistar KOI,27,31.48,29.5,29.73,27.5,-1.75,true,neutral,under,,0.907,-1.8,99,under bloqueado,SUP Karma -2.8 | TOP Ornn -2.15 | ADC Ezreal -2.04 | JUNGLE Pantheon -1.69 | MID Azir -1.66
LEC,2026-05-10,Movistar KOI vs G2 Esports,32,31.34,29.5,30.61,28.5,-0.73,true,neutral,over,,0.841,-1.8,99,under bloqueado,SUP Lulu -2.33 | TOP Gnar -2.19 | MID Lissandra +0.75 | JUNGLE Jarvan IV -0.68 | MID Ahri -0.61
LEC,2026-05-10,G2 Esports vs Movistar KOI,44,31.85,30.5,30.58,28.5,-1.28,true,neutral,over,,0.827,-1.8,99,under bloqueado,MID Galio -2.62 | MID LeBlanc -2.3 | JUNGLE Xin Zhao -2.04 | TOP KSante -2.01 | ADC Ashe -1.2
LEC,2026-05-23,G2 Esports vs Karmine Corp,38,32.47,31.5,31.23,30.5,-1.24,true,neutral,over,,0.847,-1.13,99,under bloqueado,JUNGLE Xin Zhao -2.48 | JUNGLE Vi -2.03 | MID Taliyah -1.88 | ADC Ashe -1.4 | SUP Seraphine -1.38
LEC,2026-05-23,G2 Esports vs Karmine Corp,12,34.59,33.5,33.27,31.5,-1.33,true,neutral,under,,0.868,-1.35,99,under bloqueado,ADC Ezreal -2.8 | SUP Karma -2.8 | MID Ryze -1.95 | TOP Rumble -1.93 | TOP Galio +1.7
LEC,2026-05-23,G2 Esports vs Karmine Corp,36,31.35,31.5,29.73,29.5,-1.62,true,neutral,over,,0.878,-0.23,99,under bloqueado,SUP Nami -2.8 | SUP Lulu -2.41 | TOP Gnar -2.23 | MID Azir -1.67 | MID LeBlanc -1.61
LEC,2026-05-23,G2 Esports vs Karmine Corp,33,32.11,31.5,30.91,30.5,-1.19,true,neutral,over,,0.821,-0.45,99,under bloqueado,ADC Jhin -2.67 | TOP Ambessa -2.56 | JUNGLE Aatrox -1.63 | ADC Varus -1.12 | MID Ahri -0.87
LEC,2026-05-24,Movistar KOI vs Team Vitality,18,31.88,31.5,29.93,29.5,-1.95,true,neutral,under,,0.877,0,99,under bloqueado,SUP Nami -2.8 | ADC Ezreal -2.65 | MID Syndra -2.32 | JUNGLE Vi -1.67 | TOP Rumble -1.61
LEC,2026-05-24,Movistar KOI vs Team Vitality,25,31.09,31.5,30.58,30.5,-0.51,true,neutral,under,,0.866,0.23,99,under bloqueado,MID Akali +1.89 | ADC Caitlyn -1.78 | JUNGLE Xin Zhao -1.56 | MID Ryze -1.15 | SUP Bard -0.94
LEC,2026-05-24,Movistar KOI vs Team Vitality,17,30.88,30.5,31.01,31.5,0.13,true,over,under,false,0.76,0,0,edge valido,ADC Xayah +1.28 | TOP Olaf +1.23 | ADC Lucian -1.05 | MID Taliyah -0.77 | JUNGLE Jayce -0.76
LEC,2026-05-25,Movistar KOI vs G2 Esports,27,28.54,29.5,29,30.5,0.46,true,over,under,false,0.825,1.35,0,edge valido,ADC Ezreal -1.47 | MID Galio -1.41 | JUNGLE Nocturne +1.32 | TOP Anivia +1.26 | SUP Nautilus +1.07
LEC,2026-05-25,Movistar KOI vs G2 Esports,35,28.64,29.5,28.06,29.5,-0.58,false,neutral,over,,0.867,1.35,99,under bloqueado,SUP Nami -2.12 | SUP Lulu -1.28 | ADC Caitlyn -1.04 | JUNGLE Trundle +0.86 | TOP Varus -0.58
LEC,2026-05-25,Movistar KOI vs G2 Esports,26,29.38,30.5,29.13,30.5,-0.25,false,neutral,under,,0.866,0.9,99,under bloqueado,TOP Kled -1.46 | TOP Sion -1.36 | JUNGLE Xin Zhao -1.08 | ADC Xayah +0.97 | ADC Zeri +0.85
LEC,2026-05-25,G2 Esports vs Movistar KOI,38,29.72,29.5,29.86,29.5,0.15,false,over,over,true,0.839,-0.23,0,edge valido,MID Akali +2.08 | MID Aurora -1.61 | TOP Twisted Fate +1.1 | JUNGLE Naafiri -0.77 | ADC Miss Fortune +0.57
LEC,2026-05-25,G2 Esports vs Movistar KOI,31,30.22,29.5,29.34,28.5,-0.88,true,neutral,over,,0.832,-0.45,99,under bloqueado,ADC Jinx -2.02 | TOP Gnar -1.73 | JUNGLE Pantheon -1.3 | MID Azir -1.15 | JUNGLE Zaahen -1.11
LCS,2026-04-12,Cloud9 vs Sentinels,22,26.39,25.5,26.33,25.5,-0.06,false,under,under,true,0.688,-1.13,0,edge valido,MID Cassiopeia +1.89 | TOP Renekton +1.49 | ADC Caitlyn -1.25 | SUP Nami -1.06 | ADC Corki -0.9
LCS,2026-04-12,Sentinels vs Cloud9,25,24.68,24.5,25.35,24.5,0.67,false,over,over,true,0.671,-0.68,0,edge valido,SUP Neeko +2.33 | TOP Ambessa +1.52 | JUNGLE Malphite +1.46 | TOP Gwen +1.34 | MID Annie +1.31
LCS,2026-04-18,Cloud9 vs Disguised,33,25.43,24.5,26.01,25.5,0.58,true,over,over,true,0.677,-0.45,0,edge valido,SUP Nautilus +1.95 | TOP Sion +1.81 | MID Cassiopeia +1.66 | JUNGLE Xin Zhao -1.4 | ADC Ashe +1.09
LCS,2026-04-18,Cloud9 vs Disguised,22,25.41,25.5,25.28,25.5,-0.12,false,under,under,true,0.686,0.23,0,edge valido,ADC Caitlyn -1.44 | SUP Nami -1.28 | TOP Renekton +1.2 | ADC Corki -1.12 | MID Annie +1.06
LCS,2026-04-18,FlyQuest vs Sentinels,23,25.54,25.5,25.08,25.5,-0.47,false,under,under,true,0.745,0.45,0,edge valido,ADC Caitlyn -1.49 | JUNGLE Pantheon +1.39 | SUP Nami -1.19 | TOP Rumble -1.1 | ADC Corki -1.03
LCS,2026-04-18,Sentinels vs FlyQuest,14,24.2,24.5,24.59,25.5,0.39,true,over,under,false,0.653,0.45,0,edge valido,ADC Ashe +1.33 | SUP Seraphine +1.33 | TOP Renekton +1.31 | JUNGLE Sejuani -0.76 | JUNGLE Ambessa +0.53
LCS,2026-04-18,FlyQuest vs Sentinels,34,22.25,23.5,23.11,24.5,0.85,true,over,over,true,0.706,1.35,0,edge valido,SUP Neeko +2.62 | TOP Sion +2.37 | ADC Jhin +2.02 | ADC Kaisa +1.38 | JUNGLE Vi +0.97
LCS,2026-04-19,Shopify Rebellion vs LYON,33,23.6,24.5,23.91,24.5,0.3,false,over,over,true,0.802,0.45,0,edge valido,TOP Sion +2.21 | JUNGLE Pantheon +1.39 | JUNGLE Wukong +1.15 | SUP Nami -1.06 | TOP Rumble -0.97
LCS,2026-04-19,LYON vs Shopify Rebellion,28,24.75,25.5,24.56,25.5,-0.19,false,under,over,false,0.75,0.45,0,edge valido,ADC Caitlyn -1.64 | SUP Lulu -0.94 | TOP Renekton +0.73 | TOP Gnar -0.71 | ADC Yunara -0.66
LCS,2026-04-19,Team Liquid vs Dignitas,23,24.79,25.5,24.57,25.5,-0.22,false,under,under,true,0.755,0.68,0,edge valido,TOP Sion +2 | JUNGLE Pantheon +1.25 | SUP Nami -1.25 | TOP Rumble -1.13 | ADC Corki -1.09
LCS,2026-04-19,Team Liquid vs Dignitas,30,24.87,24.5,25.08,25.5,0.22,true,over,over,true,0.699,0,0,edge valido,ADC Varus +2.14 | SUP Nautilus +2.02 | JUNGLE Xin Zhao -1.07 | ADC Senna +0.63 | TOP Gnar -0.59
LCS,2026-04-19,Dignitas vs Team Liquid,19,26.48,26.5,26.49,26.5,0.01,false,over,under,false,0.688,0,0,edge valido,JUNGLE Lee Sin +0.91 | ADC Xayah -0.68 | TOP Renekton +0.63 | ADC Ezreal -0.44 | MID Ahri -0.43
LCS,2026-04-25,Dignitas vs FlyQuest,21,25.3,25.5,25.46,25.5,0.16,false,over,under,false,0.752,0.45,0,edge valido,TOP Ambessa +1.36 | JUNGLE Pantheon +1.34 | TOP Rumble -0.95 | ADC Ashe +0.94 | SUP Seraphine +0.94
LCS,2026-04-25,FlyQuest vs Dignitas,43,24.37,25.5,25.21,26.5,0.83,true,over,over,true,0.745,0.9,0,edge valido,ADC Varus +2.45 | TOP Sion +2.25 | ADC Jhin +1.97 | SUP Alistar +0.81 | JUNGLE Xin Zhao -0.63
LCS,2026-04-25,Shopify Rebellion vs Cloud9,29,26.51,26.5,26.22,26.5,-0.29,false,under,over,false,0.719,0,0,edge valido,ADC Varus +2.43 | ADC Ezreal -1.03 | MID Aurora -0.95 | SUP Leona -0.92 | TOP Yorick -0.91
LCS,2026-04-25,Cloud9 vs Shopify Rebellion,26,27.33,26.5,27.56,27.5,0.24,true,over,under,false,0.722,-0.45,0,edge valido,SUP Nautilus +1.73 | TOP Rumble -1.66 | MID Cassiopeia +1.55 | ADC Miss Fortune +0.69 | JUNGLE Ambessa -0.53
LCS,2026-04-26,Disguised vs LYON,22,27.03,26.5,26.12,25.5,-0.91,true,under,under,true,0.794,-0.68,0,edge valido,TOP Sion +1.94 | SUP Nami -1.61 | ADC Corki -1.47 | SUP Lulu -1.38 | TOP Jayce -1.37
LCS,2026-04-26,LYON vs Disguised,32,26.5,25.5,26.66,25.5,0.16,false,over,over,true,0.731,-0.68,0,edge valido,ADC Jhin +2.03 | SUP Nautilus +1.77 | JUNGLE Sejuani -1.69 | TOP Rumble -1.42 | JUNGLE Wukong +0.84
LCS,2026-04-26,Team Liquid vs Sentinels,20,26.65,25.5,26.75,26.5,0.1,true,over,under,false,0.721,-0.68,0,edge valido,ADC Jhin +1.98 | TOP Zaahen -0.89 | JUNGLE Jarvan IV -0.87 | TOP Ornn -0.77 | JUNGLE Pantheon +0.63
LCS,2026-04-26,Team Liquid vs Sentinels,30,26.04,25.5,25.59,25.5,-0.45,false,under,over,false,0.711,-0.23,0,edge valido,ADC Caitlyn -1.6 | ADC Ezreal -0.77 | JUNGLE Xin Zhao -0.69 | TOP Varus -0.69 | MID Aurora -0.66
LCS,2026-04-26,Team Liquid vs Sentinels,23,26.87,26.5,26.8,26.5,-0.07,false,under,under,true,0.757,-0.68,0,edge valido,TOP Sion +1.84 | SUP Nami -1.6 | ADC Kaisa +0.94 | ADC Lucian -0.69 | MID Galio -0.55
LCS,2026-05-02,Dignitas vs Cloud9,19,27.78,26.5,27.37,26.5,-0.42,false,under,under,true,0.765,-1.35,0,edge valido,SUP Lulu -1.31 | TOP Rumble -1.21 | JUNGLE Wukong +0.99 | TOP Ornn -0.98 | JUNGLE Jarvan IV -0.78
LCS,2026-05-02,Cloud9 vs Dignitas,26,26.07,25.5,25.96,25.5,-0.11,false,under,over,false,0.738,-0.45,0,edge valido,SUP Neeko +2.26 | SUP Nami -1.21 | MID Taliyah +1.17 | ADC Caitlyn -1.13 | ADC Lucian -0.48
LCS,2026-05-02,Dignitas vs Cloud9,33,25.53,25.5,26.04,25.5,0.51,false,over,over,true,0.751,-0.45,0,edge valido,TOP Sion +2.09 | MID Cassiopeia +1.7 | SUP Alistar +1.26 | MID Viktor +1.15 | JUNGLE Sejuani -1.07
LCS,2026-05-02,Disguised vs Team Liquid,20,26.45,25.5,26.11,25.5,-0.34,false,under,under,true,0.787,-0.45,0,edge valido,SUP Nami -1.49 | TOP Rumble -1.39 | TOP Ornn -1.36 | ADC Ezreal -0.85 | JUNGLE Sejuani -0.73
LCS,2026-05-02,Team Liquid vs Disguised,29,25.84,25.5,26.01,25.5,0.17,false,over,over,true,0.693,-0.45,0,edge valido,SUP Alistar +1.46 | TOP Jayce -1.28 | MID Taliyah +1.07 | ADC Kaisa +1.07 | JUNGLE Vi +0.66
LCS,2026-05-03,LYON vs Sentinels,22,25.46,25.5,25.54,25.5,0.08,false,over,under,false,0.779,-0.23,0,edge valido,ADC Varus +2.61 | SUP Nautilus +2 | TOP Rumble -1.4 | JUNGLE Jarvan IV -0.89 | ADC Lucian -0.59
LCS,2026-05-03,LYON vs Sentinels,40,25.56,25.5,25.44,24.5,-0.12,true,under,over,false,0.803,-0.45,0,edge valido,SUP Nami -1.32 | ADC Corki -0.9 | JUNGLE Pantheon +0.72 | TOP Gnar +0.55 | TOP Renekton +0.5
LCS,2026-05-03,Shopify Rebellion vs FlyQuest,28,29.11,27.5,29.37,28.5,0.26,true,over,over,true,0.746,-1.35,0,edge valido,SUP Neeko +1.61 | ADC Jhin +1.59 | ADC Ezreal -1.31 | MID Viktor +1.06 | JUNGLE Nocturne -0.67
LCS,2026-05-03,Shopify Rebellion vs FlyQuest,35,27.87,27.5,27.1,26.5,-0.77,true,under,over,false,0.798,-0.68,0,edge valido,TOP Rumble -1.91 | SUP Nami -1.62 | JUNGLE Shen +1.41 | ADC Corki -1.19 | MID Ahri -1.08
LCS,2026-05-03,Shopify Rebellion vs FlyQuest,22,28.79,27.5,28.35,27.5,-0.44,false,under,under,true,0.737,-0.9,0,edge valido,ADC Caitlyn -1.72 | JUNGLE Jarvan IV -1.69 | TOP Jayce -1.56 | TOP Sion +1.32 | JUNGLE Xin Zhao -1.3
LCS,2026-05-09,Shopify Rebellion vs Sentinels,19,27.51,26.5,27.34,26.5,-0.17,false,under,under,true,0.79,-0.68,0,edge valido,TOP Rumble -1.77 | ADC Caitlyn -1.75 | SUP Neeko +1.49 | MID Cassiopeia +1.49 | ADC Ezreal -1.35
LCS,2026-05-09,Shopify Rebellion vs Sentinels,21,26.62,26.5,26.36,26.5,-0.25,false,under,under,true,0.78,-0.23,0,edge valido,TOP Ornn -1.67 | TOP Jayce -1.42 | MID Viktor +1.19 | SUP Nami -1.16 | MID Taliyah +0.82
LCS,2026-05-09,Dignitas vs Disguised,13,25.78,25.5,25.25,24.5,-0.53,true,under,under,true,0.817,-0.45,0,edge valido,TOP Ornn -1.71 | TOP Rumble -1.36 | SUP Nami -1.02 | ADC Smolder -0.85 | MID Taliyah +0.82
LCS,2026-05-09,Disguised vs Dignitas,36,24.35,24.5,24.76,24.5,0.41,false,over,over,true,0.779,0,0,edge valido,TOP Sion +2.38 | SUP Nautilus +1.94 | SUP Lulu -0.98 | MID Akali +0.84 | TOP Shen +0.75
LCS,2026-05-10,FlyQuest vs Cloud9,26,25.77,25.5,25.74,25.5,-0.04,false,under,over,false,0.765,0.23,0,edge valido,JUNGLE Shen +2.01 | TOP Rumble -1.54 | MID Cassiopeia +1.47 | SUP Milio -1.05 | ADC Lucian -0.66
LCS,2026-05-10,FlyQuest vs Cloud9,37,25.95,26.5,26,26.5,0.05,false,over,over,true,0.799,0.23,0,edge valido,TOP Sion +2.15 | MID Viktor +1.09 | SUP Lulu -1.03 | JUNGLE Xin Zhao -0.89 | ADC Senna +0.88
LCS,2026-05-10,Cloud9 vs FlyQuest,20,28.08,27.5,27.73,27.5,-0.35,false,under,under,true,0.764,-0.68,0,edge valido,SUP Nami -1.64 | ADC Jhin +1.61 | JUNGLE Sejuani -1.19 | ADC Corki -0.99 | MID Twisted Fate -0.88
