league,date,game,actual,preLine,postLine,draftDelta,draftSignal,deviation,absDeviation,isOverLine,draftConfidence,topPickEffects
LEC,2026-05-04,Fnatic vs Team Vitality,33,28.5,26.5,-1.98,UNDER,4.5,4.5,true,0.855,ADC Caitlyn -2.67 | MID Syndra -2.27 | ADC Jhin -2.07 | MID Aurora -1.85 | TOP KSante -1.76
LEC,2026-05-04,Team Vitality vs Fnatic,25,29.5,27.5,-1.43,UNDER,-4.5,4.5,false,0.825,TOP Gnar -2.47 | SUP Lulu -1.9 | JUNGLE Naafiri -1.65 | ADC Lucian -1.63 | MID Taliyah -1.31
LEC,2026-05-04,Movistar KOI vs Shifters,27,29.5,28.5,-1.09,UNDER,-2.5,2.5,false,0.835,ADC Lucian -1.58 | MID Azir -1.46 | MID Taliyah -1.17 | JUNGLE Pantheon -0.99 | SUP Renata Glasc -0.98
LEC,2026-05-04,Movistar KOI vs Shifters,27,29.5,27.5,-1.76,UNDER,-2.5,2.5,false,0.852,SUP Karma -2.65 | TOP Gnar -2.2 | JUNGLE Dr. Mundo -2 | JUNGLE Xin Zhao -1.64 | ADC Ezreal -1.46
LEC,2026-05-04,Movistar KOI vs Shifters,48,28.5,28.5,-0.05,NEUTRO,19.5,19.5,true,0.819,MID Anivia +1.53 | TOP Varus -1.33 | JUNGLE Vi -1.26 | SUP Bard -1.2 | JUNGLE Nocturne +1.13
LEC,2026-05-08,G2 Esports vs Karmine Corp,16,29.5,27.5,-2.58,UNDER,-13.5,13.5,false,0.875,SUP Nami -2.8 | SUP Karma -2.8 | ADC Jhin -2.32 | ADC Ezreal -2.16 | MID Azir -2.09
LEC,2026-05-08,G2 Esports vs Karmine Corp,35,28.5,27.5,-1.39,UNDER,6.5,6.5,true,0.86,ADC Caitlyn -2.45 | JUNGLE Olaf -2.32 | TOP Gnar -2.25 | JUNGLE Xin Zhao -1.7 | TOP Aurora +1.42
LEC,2026-05-08,Movistar KOI vs GIANTX,31,28.5,27.5,-0.87,UNDER,2.5,2.5,true,0.878,SUP Karma -2.8 | ADC Caitlyn -2.46 | MID Akali +2.23 | ADC Ezreal -1.92 | TOP Sion -1.75
LEC,2026-05-08,Movistar KOI vs GIANTX,39,28.5,27.5,-1.15,UNDER,10.5,10.5,true,0.811,TOP Shen -2.09 | MID Azir -1.86 | MID Anivia +1.79 | ADC Lucian -1.74 | JUNGLE Skarner -1.4
LEC,2026-05-09,GIANTX vs G2 Esports,16,30.5,27.5,-2.51,UNDER,-14.5,14.5,false,0.873,SUP Nami -2.8 | MID Yone -2.69 | SUP Lulu -2.38 | ADC Ezreal -2.32 | MID Aurora -2.19
LEC,2026-05-09,G2 Esports vs GIANTX,22,28.5,28.5,-0.35,NEUTRO,-6.5,6.5,false,0.855,TOP Gnar -2.16 | MID Galio -2.15 | MID LeBlanc -1.88 | ADC Xayah +1.63 | SUP Bard -0.99
LEC,2026-05-09,Karmine Corp vs Movistar KOI,46,29.5,28.5,-1.03,UNDER,16.5,16.5,true,0.874,ADC Caitlyn -1.94 | MID Azir -1.18 | JUNGLE Pantheon -1.07 | JUNGLE Skarner -0.97 | ADC Ashe -0.96
LEC,2026-05-09,Karmine Corp vs Movistar KOI,26,32.5,31.5,-0.47,NEUTRO,-6.5,6.5,false,0.886,SUP Nami -2.8 | MID Akali +2.04 | MID Orianna -1.72 | JUNGLE Vi -1.57 | TOP Rumble -0.97
LEC,2026-05-09,Movistar KOI vs Karmine Corp,33,31.5,29.5,-1.24,UNDER,1.5,1.5,true,0.837,SUP Karma -2.8 | TOP Gnar -2.46 | SUP Lulu -2.19 | ADC Ezreal -2.06 | MID Annie +0.83
LEC,2026-05-10,GIANTX vs Karmine Corp,19,29.5,29.5,0.05,NEUTRO,-10.5,10.5,false,0.854,SUP Lulu -2.23 | MID Anivia +2.01 | JUNGLE Pantheon -1.5 | ADC Zeri +1.42 | TOP Aurora +1.39
LEC,2026-05-10,Karmine Corp vs GIANTX,40,28.5,26.5,-1.64,UNDER,11.5,11.5,true,0.885,SUP Karma -2.68 | TOP Gnar -2.01 | ADC Caitlyn -1.74 | ADC Ezreal -1.62 | MID Azir -1.19
LEC,2026-05-10,Karmine Corp vs GIANTX,32,29.5,28.5,-1.29,UNDER,2.5,2.5,true,0.84,SUP Nami -2.8 | JUNGLE Xin Zhao -2.05 | JUNGLE Naafiri -1.81 | TOP Jax -1.51 | ADC Lucian -1.4
LEC,2026-05-10,G2 Esports vs Movistar KOI,27,29.5,27.5,-1.75,UNDER,-2.5,2.5,false,0.907,SUP Karma -2.8 | TOP Ornn -2.15 | ADC Ezreal -2.04 | JUNGLE Pantheon -1.69 | MID Azir -1.66
LEC,2026-05-10,Movistar KOI vs G2 Esports,32,29.5,28.5,-0.73,NEUTRO,2.5,2.5,true,0.841,SUP Lulu -2.33 | TOP Gnar -2.19 | MID Lissandra +0.75 | JUNGLE Jarvan IV -0.68 | MID Ahri -0.61
LEC,2026-05-10,G2 Esports vs Movistar KOI,44,30.5,28.5,-1.28,UNDER,13.5,13.5,true,0.827,MID Galio -2.62 | MID LeBlanc -2.3 | JUNGLE Xin Zhao -2.04 | TOP KSante -2.01 | ADC Ashe -1.2
LEC,2026-05-23,G2 Esports vs Karmine Corp,38,31.5,30.5,-1.24,UNDER,6.5,6.5,true,0.847,JUNGLE Xin Zhao -2.48 | JUNGLE Vi -2.03 | MID Taliyah -1.88 | ADC Ashe -1.4 | SUP Seraphine -1.38
LEC,2026-05-23,G2 Esports vs Karmine Corp,12,33.5,31.5,-1.33,UNDER,-21.5,21.5,false,0.868,ADC Ezreal -2.8 | SUP Karma -2.8 | MID Ryze -1.95 | TOP Rumble -1.93 | TOP Galio +1.7
LEC,2026-05-23,G2 Esports vs Karmine Corp,36,31.5,29.5,-1.62,UNDER,4.5,4.5,true,0.878,SUP Nami -2.8 | SUP Lulu -2.41 | TOP Gnar -2.23 | MID Azir -1.67 | MID LeBlanc -1.61
LEC,2026-05-23,G2 Esports vs Karmine Corp,33,31.5,30.5,-1.19,UNDER,1.5,1.5,true,0.821,ADC Jhin -2.67 | TOP Ambessa -2.56 | JUNGLE Aatrox -1.63 | ADC Varus -1.12 | MID Ahri -0.87
LEC,2026-05-24,Movistar KOI vs Team Vitality,18,31.5,29.5,-1.95,UNDER,-13.5,13.5,false,0.877,SUP Nami -2.8 | ADC Ezreal -2.65 | MID Syndra -2.32 | JUNGLE Vi -1.67 | TOP Rumble -1.61
LEC,2026-05-24,Movistar KOI vs Team Vitality,25,31.5,30.5,-0.51,NEUTRO,-6.5,6.5,false,0.866,MID Akali +1.89 | ADC Caitlyn -1.78 | JUNGLE Xin Zhao -1.56 | MID Ryze -1.15 | SUP Bard -0.94
LEC,2026-05-24,Movistar KOI vs Team Vitality,17,30.5,31.5,0.13,NEUTRO,-13.5,13.5,false,0.76,ADC Xayah +1.28 | TOP Olaf +1.23 | ADC Lucian -1.05 | MID Taliyah -0.77 | JUNGLE Jayce -0.76
LEC,2026-05-25,Movistar KOI vs G2 Esports,27,29.5,30.5,0.46,NEUTRO,-2.5,2.5,false,0.825,ADC Ezreal -1.47 | MID Galio -1.41 | JUNGLE Nocturne +1.32 | TOP Anivia +1.26 | SUP Nautilus +1.07
LEC,2026-05-25,Movistar KOI vs G2 Esports,35,29.5,29.5,-0.58,NEUTRO,5.5,5.5,true,0.867,SUP Nami -2.12 | SUP Lulu -1.28 | ADC Caitlyn -1.04 | JUNGLE Trundle +0.86 | TOP Varus -0.58
LEC,2026-05-25,Movistar KOI vs G2 Esports,26,30.5,30.5,-0.25,NEUTRO,-4.5,4.5,false,0.866,TOP Kled -1.46 | TOP Sion -1.36 | JUNGLE Xin Zhao -1.08 | ADC Xayah +0.97 | ADC Zeri +0.85
LEC,2026-05-25,G2 Esports vs Movistar KOI,38,29.5,29.5,0.15,NEUTRO,8.5,8.5,true,0.839,MID Akali +2.08 | MID Aurora -1.61 | TOP Twisted Fate +1.1 | JUNGLE Naafiri -0.77 | ADC Miss Fortune +0.57
LEC,2026-05-25,G2 Esports vs Movistar KOI,31,29.5,28.5,-0.88,UNDER,1.5,1.5,true,0.832,ADC Jinx -2.02 | TOP Gnar -1.73 | JUNGLE Pantheon -1.3 | MID Azir -1.15 | JUNGLE Zaahen -1.11
LCS,2026-04-12,Cloud9 vs Sentinels,22,25.5,25.5,-0.06,NEUTRO,-3.5,3.5,false,0.688,MID Cassiopeia +1.89 | TOP Renekton +1.49 | ADC Caitlyn -1.25 | SUP Nami -1.06 | ADC Corki -0.9
LCS,2026-04-12,Sentinels vs Cloud9,25,24.5,24.5,0.67,NEUTRO,0.5,0.5,true,0.671,SUP Neeko +2.33 | TOP Ambessa +1.52 | JUNGLE Malphite +1.46 | TOP Gwen +1.34 | MID Annie +1.31
LCS,2026-04-18,Cloud9 vs Disguised,33,24.5,25.5,0.58,NEUTRO,8.5,8.5,true,0.677,SUP Nautilus +1.95 | TOP Sion +1.81 | MID Cassiopeia +1.66 | JUNGLE Xin Zhao -1.4 | ADC Ashe +1.09
LCS,2026-04-18,Cloud9 vs Disguised,22,25.5,25.5,-0.12,NEUTRO,-3.5,3.5,false,0.686,ADC Caitlyn -1.44 | SUP Nami -1.28 | TOP Renekton +1.2 | ADC Corki -1.12 | MID Annie +1.06
LCS,2026-04-18,FlyQuest vs Sentinels,23,25.5,25.5,-0.47,NEUTRO,-2.5,2.5,false,0.745,ADC Caitlyn -1.49 | JUNGLE Pantheon +1.39 | SUP Nami -1.19 | TOP Rumble -1.1 | ADC Corki -1.03
LCS,2026-04-18,Sentinels vs FlyQuest,14,24.5,25.5,0.39,NEUTRO,-10.5,10.5,false,0.653,ADC Ashe +1.33 | SUP Seraphine +1.33 | TOP Renekton +1.31 | JUNGLE Sejuani -0.76 | JUNGLE Ambessa +0.53
LCS,2026-04-18,FlyQuest vs Sentinels,34,23.5,24.5,0.85,OVER,10.5,10.5,true,0.706,SUP Neeko +2.62 | TOP Sion +2.37 | ADC Jhin +2.02 | ADC Kaisa +1.38 | JUNGLE Vi +0.97
LCS,2026-04-19,Shopify Rebellion vs LYON,33,24.5,24.5,0.3,NEUTRO,8.5,8.5,true,0.802,TOP Sion +2.21 | JUNGLE Pantheon +1.39 | JUNGLE Wukong +1.15 | SUP Nami -1.06 | TOP Rumble -0.97
LCS,2026-04-19,LYON vs Shopify Rebellion,28,25.5,25.5,-0.19,NEUTRO,2.5,2.5,true,0.75,ADC Caitlyn -1.64 | SUP Lulu -0.94 | TOP Renekton +0.73 | TOP Gnar -0.71 | ADC Yunara -0.66
LCS,2026-04-19,Team Liquid vs Dignitas,23,25.5,25.5,-0.22,NEUTRO,-2.5,2.5,false,0.755,TOP Sion +2 | JUNGLE Pantheon +1.25 | SUP Nami -1.25 | TOP Rumble -1.13 | ADC Corki -1.09
LCS,2026-04-19,Team Liquid vs Dignitas,30,24.5,25.5,0.22,NEUTRO,5.5,5.5,true,0.699,ADC Varus +2.14 | SUP Nautilus +2.02 | JUNGLE Xin Zhao -1.07 | ADC Senna +0.63 | TOP Gnar -0.59
LCS,2026-04-19,Dignitas vs Team Liquid,19,26.5,26.5,0.01,NEUTRO,-7.5,7.5,false,0.688,JUNGLE Lee Sin +0.91 | ADC Xayah -0.68 | TOP Renekton +0.63 | ADC Ezreal -0.44 | MID Ahri -0.43
LCS,2026-04-25,Dignitas vs FlyQuest,21,25.5,25.5,0.16,NEUTRO,-4.5,4.5,false,0.752,TOP Ambessa +1.36 | JUNGLE Pantheon +1.34 | TOP Rumble -0.95 | ADC Ashe +0.94 | SUP Seraphine +0.94
LCS,2026-04-25,FlyQuest vs Dignitas,43,25.5,26.5,0.83,OVER,17.5,17.5,true,0.745,ADC Varus +2.45 | TOP Sion +2.25 | ADC Jhin +1.97 | SUP Alistar +0.81 | JUNGLE Xin Zhao -0.63
LCS,2026-04-25,Shopify Rebellion vs Cloud9,29,26.5,26.5,-0.29,NEUTRO,2.5,2.5,true,0.719,ADC Varus +2.43 | ADC Ezreal -1.03 | MID Aurora -0.95 | SUP Leona -0.92 | TOP Yorick -0.91
LCS,2026-04-25,Cloud9 vs Shopify Rebellion,26,26.5,27.5,0.24,NEUTRO,-0.5,0.5,false,0.722,SUP Nautilus +1.73 | TOP Rumble -1.66 | MID Cassiopeia +1.55 | ADC Miss Fortune +0.69 | JUNGLE Ambessa -0.53
LCS,2026-04-26,Disguised vs LYON,22,26.5,25.5,-0.91,UNDER,-4.5,4.5,false,0.794,TOP Sion +1.94 | SUP Nami -1.61 | ADC Corki -1.47 | SUP Lulu -1.38 | TOP Jayce -1.37
LCS,2026-04-26,LYON vs Disguised,32,25.5,25.5,0.16,NEUTRO,6.5,6.5,true,0.731,ADC Jhin +2.03 | SUP Nautilus +1.77 | JUNGLE Sejuani -1.69 | TOP Rumble -1.42 | JUNGLE Wukong +0.84
LCS,2026-04-26,Team Liquid vs Sentinels,20,25.5,26.5,0.1,NEUTRO,-5.5,5.5,false,0.721,ADC Jhin +1.98 | TOP Zaahen -0.89 | JUNGLE Jarvan IV -0.87 | TOP Ornn -0.77 | JUNGLE Pantheon +0.63
LCS,2026-04-26,Team Liquid vs Sentinels,30,25.5,25.5,-0.45,NEUTRO,4.5,4.5,true,0.711,ADC Caitlyn -1.6 | ADC Ezreal -0.77 | JUNGLE Xin Zhao -0.69 | TOP Varus -0.69 | MID Aurora -0.66
LCS,2026-04-26,Team Liquid vs Sentinels,23,26.5,26.5,-0.07,NEUTRO,-3.5,3.5,false,0.757,TOP Sion +1.84 | SUP Nami -1.6 | ADC Kaisa +0.94 | ADC Lucian -0.69 | MID Galio -0.55
LCS,2026-05-02,Dignitas vs Cloud9,19,26.5,26.5,-0.42,NEUTRO,-7.5,7.5,false,0.765,SUP Lulu -1.31 | TOP Rumble -1.21 | JUNGLE Wukong +0.99 | TOP Ornn -0.98 | JUNGLE Jarvan IV -0.78
LCS,2026-05-02,Cloud9 vs Dignitas,26,25.5,25.5,-0.11,NEUTRO,0.5,0.5,true,0.738,SUP Neeko +2.26 | SUP Nami -1.21 | MID Taliyah +1.17 | ADC Caitlyn -1.13 | ADC Lucian -0.48
LCS,2026-05-02,Dignitas vs Cloud9,33,25.5,25.5,0.51,NEUTRO,7.5,7.5,true,0.751,TOP Sion +2.09 | MID Cassiopeia +1.7 | SUP Alistar +1.26 | MID Viktor +1.15 | JUNGLE Sejuani -1.07
LCS,2026-05-02,Disguised vs Team Liquid,20,25.5,25.5,-0.34,NEUTRO,-5.5,5.5,false,0.787,SUP Nami -1.49 | TOP Rumble -1.39 | TOP Ornn -1.36 | ADC Ezreal -0.85 | JUNGLE Sejuani -0.73
LCS,2026-05-02,Team Liquid vs Disguised,29,25.5,25.5,0.17,NEUTRO,3.5,3.5,true,0.693,SUP Alistar +1.46 | TOP Jayce -1.28 | MID Taliyah +1.07 | ADC Kaisa +1.07 | JUNGLE Vi +0.66
LCS,2026-05-03,LYON vs Sentinels,22,25.5,25.5,0.08,NEUTRO,-3.5,3.5,false,0.779,ADC Varus +2.61 | SUP Nautilus +2 | TOP Rumble -1.4 | JUNGLE Jarvan IV -0.89 | ADC Lucian -0.59
LCS,2026-05-03,LYON vs Sentinels,40,25.5,24.5,-0.12,NEUTRO,14.5,14.5,true,0.803,SUP Nami -1.32 | ADC Corki -0.9 | JUNGLE Pantheon +0.72 | TOP Gnar +0.55 | TOP Renekton +0.5
LCS,2026-05-03,Shopify Rebellion vs FlyQuest,28,27.5,28.5,0.26,NEUTRO,0.5,0.5,true,0.746,SUP Neeko +1.61 | ADC Jhin +1.59 | ADC Ezreal -1.31 | MID Viktor +1.06 | JUNGLE Nocturne -0.67
LCS,2026-05-03,Shopify Rebellion vs FlyQuest,35,27.5,26.5,-0.77,UNDER,7.5,7.5,true,0.798,TOP Rumble -1.91 | SUP Nami -1.62 | JUNGLE Shen +1.41 | ADC Corki -1.19 | MID Ahri -1.08
LCS,2026-05-03,Shopify Rebellion vs FlyQuest,22,27.5,27.5,-0.44,NEUTRO,-5.5,5.5,false,0.737,ADC Caitlyn -1.72 | JUNGLE Jarvan IV -1.69 | TOP Jayce -1.56 | TOP Sion +1.32 | JUNGLE Xin Zhao -1.3
LCS,2026-05-09,Shopify Rebellion vs Sentinels,19,26.5,26.5,-0.17,NEUTRO,-7.5,7.5,false,0.79,TOP Rumble -1.77 | ADC Caitlyn -1.75 | SUP Neeko +1.49 | MID Cassiopeia +1.49 | ADC Ezreal -1.35
LCS,2026-05-09,Shopify Rebellion vs Sentinels,21,26.5,26.5,-0.25,NEUTRO,-5.5,5.5,false,0.78,TOP Ornn -1.67 | TOP Jayce -1.42 | MID Viktor +1.19 | SUP Nami -1.16 | MID Taliyah +0.82
LCS,2026-05-09,Dignitas vs Disguised,13,25.5,24.5,-0.53,NEUTRO,-12.5,12.5,false,0.817,TOP Ornn -1.71 | TOP Rumble -1.36 | SUP Nami -1.02 | ADC Smolder -0.85 | MID Taliyah +0.82
LCS,2026-05-09,Disguised vs Dignitas,36,24.5,24.5,0.41,NEUTRO,11.5,11.5,true,0.779,TOP Sion +2.38 | SUP Nautilus +1.94 | SUP Lulu -0.98 | MID Akali +0.84 | TOP Shen +0.75
LCS,2026-05-10,FlyQuest vs Cloud9,26,25.5,25.5,-0.04,NEUTRO,0.5,0.5,true,0.765,JUNGLE Shen +2.01 | TOP Rumble -1.54 | MID Cassiopeia +1.47 | SUP Milio -1.05 | ADC Lucian -0.66
LCS,2026-05-10,FlyQuest vs Cloud9,37,26.5,26.5,0.05,NEUTRO,10.5,10.5,true,0.799,TOP Sion +2.15 | MID Viktor +1.09 | SUP Lulu -1.03 | JUNGLE Xin Zhao -0.89 | ADC Senna +0.88
LCS,2026-05-10,Cloud9 vs FlyQuest,20,27.5,27.5,-0.35,NEUTRO,-7.5,7.5,false,0.764,SUP Nami -1.64 | ADC Jhin +1.61 | JUNGLE Sejuani -1.19 | ADC Corki -0.99 | MID Twisted Fate -0.88
LCS,2026-05-10,Team Liquid vs LYON,25,26.5,25.5,-0.63,NEUTRO,-1.5,1.5,false,0.773,TOP Jayce -1.5 | MID Twisted Fate -1.24 | ADC Ezreal -0.8 | JUNGLE Xin Zhao -0.77 | JUNGLE Jarvan IV -0.57
LCS,2026-05-10,LYON vs Team Liquid,29,25.5,25.5,-0.53,NEUTRO,3.5,3.5,true,0.741,SUP Neeko +1.7 | TOP Rumble -1.63 | ADC Caitlyn -1.61 | SUP Milio -1.02 | ADC Lucian -0.73
LCS,2026-05-10,Team Liquid vs LYON,32,26.5,25.5,-0.33,NEUTRO,5.5,5.5,true,0.74,SUP Nami -1.53 | JUNGLE Sejuani -1.36 | MID Viktor +1.35 | ADC Corki -0.9 | MID Sylas +0.74
LCS,2026-05-16,Cloud9 vs Team Liquid,28,26.5,26.5,-0.04,NEUTRO,1.5,1.5,true,0.797,ADC Varus +2.12 | TOP Rumble -1.91 | SUP Nautilus +1.51 | SUP Neeko +1.4 | MID Twisted Fate -1.33
LCS,2026-05-16,Cloud9 vs Team Liquid,26,27.5,26.5,-0.55,NEUTRO,-1.5,1.5,false,0.819,TOP Sion +1.86 | ADC Caitlyn -1.71 | JUNGLE Xin Zhao -1.13 | MID Ryze -1.08 | ADC Ashe -0.61
LCS,2026-05-16,Shopify Rebellion vs Disguised,33,26.5,26.5,-0.37,NEUTRO,6.5,6.5,true,0.784,TOP Rumble -1.85 | MID Cassiopeia +1.05 | ADC Lucian -0.92 | SUP Milio -0.9 | ADC Ashe -0.58
LCS,2026-05-16,Shopify Rebellion vs Disguised,35,26.5,26.5,-0.49,NEUTRO,8.5,8.5,true,0.799,TOP Jayce -1.87 | ADC Caitlyn -1.83 | TOP Sion +1.59 | MID Anivia -1.33 | ADC Ezreal -1.29
LCS,2026-05-17,Dignitas vs Sentinels,10,26.5,25.5,-0.83,UNDER,-16.5,16.5,false,0.776,ADC Caitlyn -1.71 | JUNGLE Xin Zhao -1.62 | MID Ryze -1.59 | TOP Sion +1.43 | JUNGLE Jarvan IV -1.36
LCS,2026-05-17,Sentinels vs Dignitas,26,25.5,25.5,0.05,NEUTRO,0.5,0.5,true,0.774,TOP Ornn -2.36 | ADC Varus +2.28 | JUNGLE Naafiri -0.73 | TOP Renekton +0.66 | MID Hwei -0.59
LCS,2026-05-17,LYON vs FlyQuest,39,27.5,27.5,0.03,NEUTRO,11.5,11.5,true,0.741,TOP Sion +1.75 | SUP Nautilus +1.61 | ADC Senna +1.43 | SUP Milio -1.28 | TOP Jayce -1.23
LCS,2026-05-17,FlyQuest vs LYON,16,28.5,27.5,-0.89,UNDER,-12.5,12.5,false,0.803,ADC Caitlyn -2.06 | SUP Nami -2.03 | JUNGLE Jarvan IV -1.47 | ADC Corki -1.42 | JUNGLE Sejuani -1.37
LCS,2026-05-17,LYON vs FlyQuest,29,28.5,27.5,-0.23,NEUTRO,0.5,0.5,true,0.783,TOP Rumble -1.57 | SUP Lulu -1 | ADC Yunara -0.76 | TOP Yorick -0.71 | JUNGLE Vi +0.34
LCS,2026-05-23,FlyQuest vs Cloud9,13,27.5,27.5,-0.49,NEUTRO,-14.5,14.5,false,0.824,TOP Sion +1.84 | SUP Nami -1.82 | TOP Rumble -1.6 | JUNGLE Xin Zhao -1.37 | MID Cassiopeia +1.24
LCS,2026-05-23,Cloud9 vs FlyQuest,22,26.5,26.5,-0.19,NEUTRO,-4.5,4.5,false,0.803,ADC Caitlyn -1.61 | JUNGLE Jarvan IV -0.8 | MID Ryze -0.75 | SUP Bard +0.68 | MID Annie +0.56
LCS,2026-05-23,Cloud9 vs FlyQuest,17,25.5,26.5,0.79,OVER,-8.5,8.5,false,0.667,SUP Nautilus +2.47 | ADC Senna +2.39 | MID Sylas +2 | ADC Sivir +1.23 | JUNGLE Ambessa +0.62
LCS,2026-05-23,FlyQuest vs Cloud9,28,24.5,25.5,1.08,OVER,3.5,3.5,true,0.809,SUP Neeko +2.26 | TOP Renekton +1.6 | JUNGLE Wukong +1.59 | MID Taliyah +1.03 | MID Aurora +0.98
LCS,2026-05-23,FlyQuest vs Cloud9,27,25.5,25.5,0.68,NEUTRO,1.5,1.5,true,0.684,ADC Jhin +2.24 | SUP Alistar +1.7 | MID Azir +1.23 | TOP Gnar +1.16 | JUNGLE Sejuani -0.97
LCS,2026-05-24,Team Liquid vs LYON,13,26.5,27.5,0.9,OVER,-13.5,13.5,false,0.792,TOP Sion +2.37 | ADC Jhin +2.15 | JUNGLE Wukong +1.42 | MID Anivia -0.95 | SUP Rell +0.94
LCS,2026-05-24,Team Liquid vs LYON,26,24.5,25.5,0.92,OVER,1.5,1.5,true,0.78,SUP Nautilus +2.62 | ADC Senna +2.04 | TOP Ambessa +1.64 | JUNGLE Vi +1.61 | MID Aurora +1.3
LCS,2026-05-24,LYON vs Team Liquid,35,24.5,24.5,0.06,NEUTRO,10.5,10.5,true,0.695,MID Sylas +1.7 | ADC Caitlyn -1.11 | JUNGLE Xin Zhao -0.38 | SUP Braum +0.34 | ADC Mel +0.3
LCS,2026-05-24,LYON vs Team Liquid,13,25.5,25.5,0.02,NEUTRO,-12.5,12.5,false,0.801,ADC Smolder -1.62 | TOP Renekton +1.38 | MID Cassiopeia +1.26 | SUP Nami -1.2 | TOP Gnar +1.09
LCS,2026-05-24,Team Liquid vs LYON,14,23.5,24.5,0.69,NEUTRO,-9.5,9.5,false,0.669,MID Taliyah +1.33 | SUP Bard +1.3 | MID Annie +1.04 | ADC Aphelios +1 | SUP Sona +0.74
